farmer_id,lat,lon,date,cloud_pct,source,ndvi_mean,ndvi_std,image_path,channels,valid,biomass_label,field_area_ha
FARMER_0183,30.078474,75.106864,2024-11-11,14.6,synthetic,0.3559,0.2105,images\FARMER_0183_2024-11-11.npy,5,True,3.532,5.64
FARMER_0184,31.430888,75.595046,2024-10-25,1.4,synthetic,0.4131,0.2,images\FARMER_0184_2024-10-25.npy,5,True,2.748,1.96
FARMER_0185,31.102578,73.996064,2024-10-03,14.9,synthetic,0.1378,0.2378,images\FARMER_0185_2024-10-03.npy,5,True,0.559,5.71
FARMER_0186,29.766367,74.596089,2024-10-07,9.8,synthetic,0.3545,0.2128,images\FARMER_0186_2024-10-07.npy,5,True,2.91,4.54
FARMER_0187,29.743661,75.395377,2024-10-08,13.8,synthetic,0.1811,0.2343,images\FARMER_0187_2024-10-08.npy,5,True,1.748,7.06
FARMER_0188,31.399065,75.808055,2024-11-10,11.2,synthetic,0.1178,0.238,images\FARMER_0188_2024-11-10.npy,5,True,0.959,6.75
FARMER_0189,31.366021,76.549874,2024-11-11,2.4,synthetic,0.4029,0.2035,images\FARMER_0189_2024-11-11.npy,5,True,3.249,3.75
FARMER_0190,30.077397,76.117502,2024-10-17,6.8,synthetic,-0.091,0.2398,images\FARMER_0190_2024-10-17.npy,5,True,0.1,3.74
FARMER_0191,30.288294,75.510959,2024-10-02,10.4,synthetic,0.1305,0.2363,images\FARMER_0191_2024-10-02.npy,5,True,0.507,5.71
FARMER_0192,29.738652,75.582646,2024-11-18,14.6,synthetic,0.2281,0.2275,images\FARMER_0192_2024-11-18.npy,5,True,2.303,7.9
FARMER_0193,31.670088,77.202401,2024-10-23,14.9,synthetic,0.271,0.2251,images\FARMER_0193_2024-10-23.npy,5,True,3.194,7.57
FARMER_0194,31.104574,75.197842,2024-11-23,11.0,synthetic,0.0727,0.2391,images\FARMER_0194_2024-11-23.npy,5,True,0.501,2.72
FARMER_0195,29.671525,74.468537,2024-10-11,5.9,synthetic,0.3476,0.2122,images\FARMER_0195_2024-10-11.npy,5,True,3.09,3.68
FARMER_0196,32.488673,75.394545,2024-10-19,4.0,synthetic,0.418,0.1996,images\FARMER_0196_2024-10-19.npy,5,True,3.449,1.31
FARMER_0197,31.618691,77.266161,2024-10-25,5.3,synthetic,0.1455,0.2364,images\FARMER_0197_2024-10-25.npy,5,True,0.902,6.69
FARMER_0198,31.359656,74.383973,2024-10-07,0.5,synthetic,0.3901,0.2054,images\FARMER_0198_2024-10-07.npy,5,True,2.48,4.76
FARMER_0199,31.144955,75.56451,2024-11-17,14.1,synthetic,0.1477,0.2354,images\FARMER_0199_2024-11-17.npy,5,True,1.104,3.9
FARMER_0200,30.686538,77.111784,2024-11-08,4.3,synthetic,0.39,0.2041,images\FARMER_0200_2024-11-08.npy,5,True,3.679,7.0
FARMER_0201,32.109617,76.005795,2024-10-14,2.6,synthetic,0.1297,0.2369,images\FARMER_0201_2024-10-14.npy,5,True,0.857,3.76
FARMER_0202,29.622386,73.818504,2024-10-15,0.1,synthetic,0.0866,0.24,images\FARMER_0202_2024-10-15.npy,5,True,0.372,2.48
FARMER_0203,32.146765,76.292488,2024-11-22,14.4,synthetic,0.0143,0.2417,images\FARMER_0203_2024-11-22.npy,5,True,0.1,1.1
FARMER_0204,29.875335,75.30099,2024-11-17,4.7,synthetic,0.2948,0.2202,images\FARMER_0204_2024-11-17.npy,5,True,2.655,6.4
FARMER_0205,31.78664,74.699278,2024-10-23,8.7,synthetic,0.1417,0.2357,images\FARMER_0205_2024-10-23.npy,5,True,0.825,2.76
FARMER_0206,30.207131,75.37321,2024-11-02,9.7,synthetic,-0.0116,0.2433,images\FARMER_0206_2024-11-02.npy,5,True,0.205,6.82
FARMER_0207,30.839853,75.758695,2024-10-27,10.6,synthetic,0.0964,0.2387,images\FARMER_0207_2024-10-27.npy,5,True,0.864,1.79
FARMER_0208,31.787621,76.693492,2024-11-01,10.9,synthetic,0.138,0.2367,images\FARMER_0208_2024-11-01.npy,5,True,1.553,6.44
FARMER_0209,29.507909,74.757365,2024-10-17,1.1,synthetic,0.2189,0.2305,images\FARMER_0209_2024-10-17.npy,5,True,2.321,6.56
FARMER_0210,30.790369,75.140827,2024-10-07,5.6,synthetic,0.3246,0.216,images\FARMER_0210_2024-10-07.npy,5,True,2.595,3.05
FARMER_0211,29.806307,77.381277,2024-10-13,10.4,synthetic,0.2116,0.2318,images\FARMER_0211_2024-10-13.npy,5,True,1.188,7.27
FARMER_0212,30.991733,77.034763,2024-11-24,7.8,synthetic,-0.0026,0.2403,images\FARMER_0212_2024-11-24.npy,5,True,0.798,2.44
FARMER_0213,32.494113,77.322745,2024-10-11,5.7,synthetic,0.3048,0.2208,images\FARMER_0213_2024-10-11.npy,5,True,2.731,4.64
FARMER_0214,30.096064,73.976922,2024-11-18,7.6,synthetic,0.2861,0.2233,images\FARMER_0214_2024-11-18.npy,5,True,2.352,2.27
FARMER_0215,29.714903,76.603526,2024-11-15,2.0,synthetic,0.0749,0.2383,images\FARMER_0215_2024-11-15.npy,5,True,0.584,7.98
FARMER_0216,31.965712,76.608811,2024-11-22,5.9,synthetic,0.4008,0.203,images\FARMER_0216_2024-11-22.npy,5,True,3.28,3.07
FARMER_0217,32.309672,74.045549,2024-10-27,8.8,synthetic,0.2386,0.2259,images\FARMER_0217_2024-10-27.npy,5,True,1.962,3.83
FARMER_0218,29.612064,76.73438,2024-10-02,1.8,synthetic,0.4033,0.2031,images\FARMER_0218_2024-10-02.npy,5,True,2.753,6.05
FARMER_0219,29.999294,74.250718,2024-11-12,10.9,synthetic,0.398,0.205,images\FARMER_0219_2024-11-12.npy,5,True,3.164,3.02
FARMER_0220,29.709201,75.283813,2024-10-12,13.4,synthetic,-0.1085,0.2384,images\FARMER_0220_2024-10-12.npy,5,True,0.1,1.08
FARMER_0221,29.703604,74.491082,2024-10-03,11.7,synthetic,0.2617,0.2252,images\FARMER_0221_2024-10-03.npy,5,True,2.149,1.87
FARMER_0222,30.340234,76.838025,2024-11-05,4.6,synthetic,0.2371,0.23,images\FARMER_0222_2024-11-05.npy,5,True,2.162,5.19
FARMER_0223,31.389541,74.710233,2024-10-05,7.8,synthetic,0.3874,0.205,images\FARMER_0223_2024-10-05.npy,5,True,2.593,3.28
FARMER_0224,32.389056,76.76902,2024-11-15,6.8,synthetic,0.1315,0.2365,images\FARMER_0224_2024-11-15.npy,5,True,0.297,4.07
FARMER_0225,30.445027,75.684271,2024-10-11,2.4,synthetic,0.2818,0.2233,images\FARMER_0225_2024-10-11.npy,5,True,2.46,7.32
FARMER_0226,32.080908,74.932251,2024-10-19,9.8,synthetic,0.3618,0.2105,images\FARMER_0226_2024-10-19.npy,5,True,2.804,6.7
FARMER_0227,30.416643,75.317644,2024-11-03,4.4,synthetic,0.3596,0.2094,images\FARMER_0227_2024-11-03.npy,5,True,3.148,2.33
FARMER_0228,29.536986,75.929324,2024-10-21,5.9,synthetic,0.2506,0.2242,images\FARMER_0228_2024-10-21.npy,5,True,1.593,4.67
FARMER_0229,30.525907,75.361323,2024-10-06,6.8,synthetic,0.2081,0.2314,images\FARMER_0229_2024-10-06.npy,5,True,2.589,4.27
FARMER_0230,29.536519,75.928,2024-11-15,6.0,synthetic,0.423,0.1984,images\FARMER_0230_2024-11-15.npy,5,True,3.219,5.27
FARMER_0231,31.070591,74.866304,2024-11-02,4.8,synthetic,0.3558,0.2099,images\FARMER_0231_2024-11-02.npy,5,True,2.633,5.8
FARMER_0232,32.191082,73.836879,2024-11-26,3.1,synthetic,0.062,0.2389,images\FARMER_0232_2024-11-26.npy,5,True,0.304,7.46
FARMER_0233,31.860907,76.567964,2024-10-18,2.0,synthetic,0.3144,0.2189,images\FARMER_0233_2024-10-18.npy,5,True,2.309,5.72
FARMER_0234,30.776973,76.064825,2024-11-06,7.9,synthetic,0.0953,0.239,images\FARMER_0234_2024-11-06.npy,5,True,1.169,6.83
FARMER_0235,30.874104,76.135288,2024-11-10,14.3,synthetic,0.3817,0.2076,images\FARMER_0235_2024-11-10.npy,5,True,2.623,7.2
FARMER_0236,32.368352,77.481029,2024-10-04,14.7,synthetic,-0.0861,0.2407,images\FARMER_0236_2024-10-04.npy,5,True,0.1,7.27
FARMER_0237,29.799411,75.118184,2024-11-12,8.8,synthetic,0.2837,0.2203,images\FARMER_0237_2024-11-12.npy,5,True,2.686,5.88
FARMER_0238,31.476037,76.285602,2024-11-19,2.5,synthetic,0.2129,0.2293,images\FARMER_0238_2024-11-19.npy,5,True,2.705,5.87
FARMER_0239,32.027678,74.777496,2024-10-24,4.5,synthetic,0.1362,0.2368,images\FARMER_0239_2024-10-24.npy,5,True,1.726,5.04
FARMER_0240,31.803447,74.144018,2024-10-05,3.0,synthetic,-0.0394,0.2403,images\FARMER_0240_2024-10-05.npy,5,True,0.1,5.34
FARMER_0241,31.163576,75.261211,2024-10-05,15.0,synthetic,-0.1048,0.2376,images\FARMER_0241_2024-10-05.npy,5,True,0.1,3.87
FARMER_0242,32.36287,76.1853,2024-10-22,9.8,synthetic,0.0389,0.2406,images\FARMER_0242_2024-10-22.npy,5,True,0.627,3.36
FARMER_0243,31.760315,76.251678,2024-10-02,4.4,synthetic,0.0997,0.2389,images\FARMER_0243_2024-10-02.npy,5,True,0.1,2.41
FARMER_0244,31.704731,76.947429,2024-11-09,11.1,synthetic,0.2031,0.2302,images\FARMER_0244_2024-11-09.npy,5,True,1.193,2.6
FARMER_0245,32.222902,75.270666,2024-11-21,0.7,synthetic,-0.0484,0.2417,images\FARMER_0245_2024-11-21.npy,5,True,0.1,5.47
FARMER_0246,31.231421,76.111705,2024-10-20,11.4,synthetic,0.1685,0.2347,images\FARMER_0246_2024-10-20.npy,5,True,1.504,6.67
FARMER_0247,31.118172,74.582669,2024-10-03,6.5,synthetic,0.3706,0.2083,images\FARMER_0247_2024-10-03.npy,5,True,3.049,6.84
FARMER_0248,29.504242,75.768153,2024-10-25,13.6,synthetic,0.397,0.2036,images\FARMER_0248_2024-10-25.npy,5,True,3.479,1.17
FARMER_0249,29.857875,76.844231,2024-10-03,6.9,synthetic,0.3275,0.217,images\FARMER_0249_2024-10-03.npy,5,True,3.216,4.4
FARMER_0250,29.516017,74.192589,2024-10-03,6.4,synthetic,0.3409,0.2136,images\FARMER_0250_2024-10-03.npy,5,True,2.234,7.32
FARMER_0251,30.834404,76.098316,2024-11-25,10.4,synthetic,0.0214,0.2427,images\FARMER_0251_2024-11-25.npy,5,True,0.1,1.07
FARMER_0252,30.762348,74.092547,2024-10-24,11.2,synthetic,0.1522,0.2351,images\FARMER_0252_2024-10-24.npy,5,True,0.251,6.14
FARMER_0253,30.245434,75.663735,2024-11-08,10.3,synthetic,0.3916,0.2063,images\FARMER_0253_2024-11-08.npy,5,True,2.781,7.53
FARMER_0254,30.324756,75.417506,2024-10-13,5.1,synthetic,0.4016,0.2044,images\FARMER_0254_2024-10-13.npy,5,True,2.556,7.71
FARMER_0255,30.075019,74.336633,2024-10-18,4.3,synthetic,-0.0194,0.2426,images\FARMER_0255_2024-10-18.npy,5,True,0.1,4.81
FARMER_0256,30.96252,76.837601,2024-10-01,9.8,synthetic,0.2109,0.2292,images\FARMER_0256_2024-10-01.npy,5,True,2.817,7.92
FARMER_0257,29.822296,74.606204,2024-10-27,14.1,synthetic,0.0744,0.2385,images\FARMER_0257_2024-10-27.npy,5,True,0.362,1.46
FARMER_0258,30.519846,73.912054,2024-11-02,10.4,synthetic,-0.0339,0.2417,images\FARMER_0258_2024-11-02.npy,5,True,0.1,3.85
FARMER_0259,30.141974,74.623686,2024-10-20,13.2,synthetic,0.3714,0.2078,images\FARMER_0259_2024-10-20.npy,5,True,3.016,5.18
FARMER_0260,29.598519,77.182019,2024-10-15,7.0,synthetic,0.1392,0.2363,images\FARMER_0260_2024-10-15.npy,5,True,0.936,2.73
FARMER_0261,32.21183,75.463459,2024-10-15,1.1,synthetic,0.3899,0.2047,images\FARMER_0261_2024-10-15.npy,5,True,3.482,6.95
FARMER_0262,31.913826,75.354132,2024-11-27,2.4,synthetic,-0.0275,0.2419,images\FARMER_0262_2024-11-27.npy,5,True,0.1,7.85
FARMER_0263,30.714622,76.920928,2024-10-24,14.4,synthetic,0.2129,0.2314,images\FARMER_0263_2024-10-24.npy,5,True,1.627,5.59
FARMER_0264,31.86309,77.402377,2024-10-24,0.5,synthetic,0.1001,0.2383,images\FARMER_0264_2024-10-24.npy,5,True,1.01,6.32
FARMER_0265,30.458196,75.867455,2024-10-27,9.5,synthetic,0.4097,0.2009,images\FARMER_0265_2024-10-27.npy,5,True,2.253,4.99
FARMER_0266,29.965549,76.230855,2024-11-21,4.5,synthetic,0.3679,0.2097,images\FARMER_0266_2024-11-21.npy,5,True,2.811,1.13
FARMER_0267,32.333806,76.153729,2024-11-18,1.8,synthetic,0.381,0.2062,images\FARMER_0267_2024-11-18.npy,5,True,3.157,1.43
FARMER_0268,30.197602,77.428739,2024-11-21,2.0,synthetic,0.1451,0.2352,images\FARMER_0268_2024-11-21.npy,5,True,0.25,6.78
FARMER_0269,31.696714,76.27995,2024-11-22,0.6,synthetic,0.4158,0.2001,images\FARMER_0269_2024-11-22.npy,5,True,2.848,2.49
FARMER_0270,30.715052,77.169608,2024-10-02,14.1,synthetic,0.4253,0.1989,images\FARMER_0270_2024-10-02.npy,5,True,2.91,5.82
FARMER_0271,30.017943,77.021613,2024-11-24,1.0,synthetic,0.2932,0.2212,images\FARMER_0271_2024-11-24.npy,5,True,2.016,1.68
FARMER_0272,30.372875,76.901078,2024-11-15,9.8,synthetic,0.257,0.2267,images\FARMER_0272_2024-11-15.npy,5,True,1.392,5.53
FARMER_0273,31.893365,73.895413,2024-11-09,10.5,synthetic,0.3502,0.2125,images\FARMER_0273_2024-11-09.npy,5,True,1.903,6.34
FARMER_0274,30.998761,76.62253,2024-10-01,3.6,synthetic,0.3439,0.2142,images\FARMER_0274_2024-10-01.npy,5,True,3.131,6.57
FARMER_0275,29.763261,77.252836,2024-11-04,6.6,synthetic,0.2451,0.2277,images\FARMER_0275_2024-11-04.npy,5,True,1.931,6.16
FARMER_0276,31.068225,74.131722,2024-10-08,12.5,synthetic,0.213,0.2336,images\FARMER_0276_2024-10-08.npy,5,True,1.961,4.24
FARMER_0277,29.532842,74.08519,2024-11-14,10.9,synthetic,0.2128,0.2296,images\FARMER_0277_2024-11-14.npy,5,True,2.216,7.77
FARMER_0278,30.074517,74.153165,2024-11-26,5.1,synthetic,0.2815,0.2227,images\FARMER_0278_2024-11-26.npy,5,True,2.171,1.34
FARMER_0279,32.046407,75.456773,2024-10-24,14.4,synthetic,-0.0182,0.2407,images\FARMER_0279_2024-10-24.npy,5,True,0.1,2.96
FARMER_0280,30.765619,75.403184,2024-11-24,8.6,synthetic,0.182,0.2332,images\FARMER_0280_2024-11-24.npy,5,True,1.269,2.05
FARMER_0281,31.330644,74.16481,2024-10-18,1.8,synthetic,0.2431,0.227,images\FARMER_0281_2024-10-18.npy,5,True,1.601,3.3
FARMER_0282,31.797824,75.673297,2024-11-08,5.3,synthetic,0.1634,0.2353,images\FARMER_0282_2024-11-08.npy,5,True,1.756,4.98
FARMER_0283,31.370188,75.144494,2024-11-22,2.4,synthetic,0.2082,0.2294,images\FARMER_0283_2024-11-22.npy,5,True,1.194,7.36
FARMER_0284,32.19715,77.098936,2024-10-23,10.4,synthetic,0.3262,0.2178,images\FARMER_0284_2024-10-23.npy,5,True,2.404,1.54
FARMER_0285,32.469353,76.439219,2024-10-23,10.4,synthetic,0.2615,0.2258,images\FARMER_0285_2024-10-23.npy,5,True,2.75,4.63
FARMER_0286,31.314029,75.156607,2024-11-17,6.3,synthetic,0.0514,0.2397,images\FARMER_0286_2024-11-17.npy,5,True,0.625,3.11
FARMER_0287,29.876832,74.011705,2024-11-19,11.2,synthetic,0.1097,0.2383,images\FARMER_0287_2024-11-19.npy,5,True,1.233,7.04
FARMER_0288,30.882962,76.149271,2024-10-05,4.4,synthetic,0.0664,0.2389,images\FARMER_0288_2024-10-05.npy,5,True,0.54,6.33
FARMER_0289,30.470404,75.827763,2024-10-12,12.5,synthetic,0.2192,0.2305,images\FARMER_0289_2024-10-12.npy,5,True,2.105,4.72
FARMER_0290,32.029531,74.44026,2024-10-05,8.9,synthetic,0.1325,0.235,images\FARMER_0290_2024-10-05.npy,5,True,0.1,7.84
FARMER_0291,30.98525,74.720933,2024-10-01,14.3,synthetic,0.1842,0.2327,images\FARMER_0291_2024-10-01.npy,5,True,1.712,2.91
FARMER_0292,29.573812,76.268383,2024-10-21,2.0,synthetic,0.1185,0.237,images\FARMER_0292_2024-10-21.npy,5,True,0.446,3.35
FARMER_0293,30.93374,76.203077,2024-11-16,3.5,synthetic,0.299,0.2207,images\FARMER_0293_2024-11-16.npy,5,True,2.193,7.27
FARMER_0294,31.365933,74.662925,2024-11-08,8.7,synthetic,0.3846,0.208,images\FARMER_0294_2024-11-08.npy,5,True,3.047,2.76
FARMER_0295,31.723062,75.916209,2024-11-25,12.1,synthetic,0.1666,0.2325,images\FARMER_0295_2024-11-25.npy,5,True,1.177,2.96
FARMER_0296,31.432935,75.059922,2024-10-10,4.5,synthetic,0.1338,0.2348,images\FARMER_0296_2024-10-10.npy,5,True,0.737,5.54
FARMER_0297,30.12075,75.785135,2024-10-16,9.1,synthetic,-0.0351,0.2407,images\FARMER_0297_2024-10-16.npy,5,True,0.1,6.76
FARMER_0298,30.810693,75.455727,2024-10-09,9.6,synthetic,0.0767,0.2371,images\FARMER_0298_2024-10-09.npy,5,True,0.562,3.59
FARMER_0299,30.182998,74.252752,2024-10-12,11.0,synthetic,0.152,0.2346,images\FARMER_0299_2024-10-12.npy,5,True,1.352,7.84
FARMER_0300,31.425717,76.122033,2024-11-18,12.2,synthetic,-0.079,0.2401,images\FARMER_0300_2024-11-18.npy,5,True,0.1,6.27
FARMER_0301,31.093141,74.564183,2024-10-15,9.1,synthetic,-0.1054,0.2394,images\FARMER_0301_2024-10-15.npy,5,True,0.1,4.92
FARMER_0302,32.436535,75.152012,2024-10-20,11.9,synthetic,0.1867,0.234,images\FARMER_0302_2024-10-20.npy,5,True,1.032,2.35
FARMER_0303,29.786307,75.766054,2024-10-18,13.2,synthetic,0.2603,0.2258,images\FARMER_0303_2024-10-18.npy,5,True,2.557,7.5
FARMER_0304,30.162836,75.452674,2024-11-26,9.9,synthetic,0.3509,0.2126,images\FARMER_0304_2024-11-26.npy,5,True,2.381,4.06
FARMER_0305,32.483894,77.328712,2024-10-01,13.4,synthetic,0.1434,0.2369,images\FARMER_0305_2024-10-01.npy,5,True,1.375,4.87
FARMER_0306,32.146024,76.51899,2024-10-17,5.9,synthetic,-0.0455,0.2416,images\FARMER_0306_2024-10-17.npy,5,True,0.1,1.92
FARMER_0307,31.124605,74.162327,2024-11-24,11.4,synthetic,0.166,0.2354,images\FARMER_0307_2024-11-24.npy,5,True,1.38,1.04
FARMER_0308,29.802237,75.733024,2024-10-25,11.9,synthetic,0.1037,0.2378,images\FARMER_0308_2024-10-25.npy,5,True,0.401,4.44
FARMER_0309,29.835652,74.321333,2024-11-26,8.7,synthetic,-0.0282,0.2409,images\FARMER_0309_2024-11-26.npy,5,True,0.1,2.04
FARMER_0310,30.280142,77.37081,2024-10-07,0.9,synthetic,0.002,0.2407,images\FARMER_0310_2024-10-07.npy,5,True,0.1,1.35
FARMER_0311,30.877028,74.669401,2024-11-09,7.2,synthetic,0.1922,0.2326,images\FARMER_0311_2024-11-09.npy,5,True,1.179,6.8
FARMER_0312,31.476386,76.550693,2024-11-10,14.0,synthetic,0.3147,0.2171,images\FARMER_0312_2024-11-10.npy,5,True,2.874,1.12
FARMER_0313,30.751829,75.582515,2024-10-26,4.2,synthetic,0.3534,0.2112,images\FARMER_0313_2024-10-26.npy,5,True,3.067,6.65
FARMER_0314,30.585166,75.036741,2024-10-22,6.5,synthetic,0.3836,0.2069,images\FARMER_0314_2024-10-22.npy,5,True,3.305,6.69
FARMER_0315,30.555237,77.435334,2024-11-22,2.2,synthetic,0.2468,0.228,images\FARMER_0315_2024-11-22.npy,5,True,2.005,6.69
FARMER_0316,29.78957,75.546396,2024-10-15,2.0,synthetic,0.1319,0.2371,images\FARMER_0316_2024-10-15.npy,5,True,1.232,7.94
FARMER_0317,31.792591,77.428472,2024-11-20,14.1,synthetic,0.4222,0.1991,images\FARMER_0317_2024-11-20.npy,5,True,3.34,6.81
FARMER_0318,31.852771,76.287804,2024-10-17,3.7,synthetic,0.0368,0.2391,images\FARMER_0318_2024-10-17.npy,5,True,1.101,6.35
FARMER_0319,32.360989,75.18423,2024-11-26,0.8,synthetic,0.2968,0.2214,images\FARMER_0319_2024-11-26.npy,5,True,2.349,3.39
FARMER_0320,31.950169,76.87191,2024-10-10,10.2,synthetic,0.174,0.2348,images\FARMER_0320_2024-10-10.npy,5,True,1.84,6.5
FARMER_0321,31.575227,76.115511,2024-10-19,13.8,synthetic,0.1783,0.2355,images\FARMER_0321_2024-10-19.npy,5,True,1.407,1.44
FARMER_0322,30.097923,74.513544,2024-10-02,11.0,synthetic,0.0788,0.2407,images\FARMER_0322_2024-10-02.npy,5,True,0.869,3.07
FARMER_0323,32.44104,75.185396,2024-11-08,11.9,synthetic,0.3433,0.2123,images\FARMER_0323_2024-11-08.npy,5,True,2.612,3.01
FARMER_0324,29.62269,76.535438,2024-10-15,4.6,synthetic,0.3404,0.2142,images\FARMER_0324_2024-10-15.npy,5,True,2.534,4.08
FARMER_0325,31.651211,75.606816,2024-11-01,9.7,synthetic,0.1274,0.2381,images\FARMER_0325_2024-11-01.npy,5,True,0.712,4.46
FARMER_0326,30.822426,74.934658,2024-10-01,11.8,synthetic,0.2044,0.2305,images\FARMER_0326_2024-10-01.npy,5,True,2.2,7.67
FARMER_0327,31.077927,75.182158,2024-10-24,11.5,synthetic,0.3351,0.214,images\FARMER_0327_2024-10-24.npy,5,True,2.186,6.14
FARMER_0328,30.307029,74.22199,2024-11-27,0.3,synthetic,0.2772,0.2242,images\FARMER_0328_2024-11-27.npy,5,True,1.761,3.53
FARMER_0329,30.3033,75.155954,2024-10-05,6.8,synthetic,-0.0409,0.2401,images\FARMER_0329_2024-10-05.npy,5,True,0.1,5.29
FARMER_0330,32.228425,74.093509,2024-11-09,0.0,synthetic,0.0766,0.2388,images\FARMER_0330_2024-11-09.npy,5,True,0.642,4.45
FARMER_0331,31.274946,76.375497,2024-11-23,10.0,synthetic,0.2626,0.2246,images\FARMER_0331_2024-11-23.npy,5,True,2.245,4.1
FARMER_0332,29.960063,75.120248,2024-10-02,8.6,synthetic,-0.0664,0.2398,images\FARMER_0332_2024-10-02.npy,5,True,0.1,2.12
FARMER_0333,31.115514,76.993722,2024-10-05,8.2,synthetic,0.3758,0.2102,images\FARMER_0333_2024-10-05.npy,5,True,3.278,3.4
FARMER_0334,30.280333,73.997384,2024-10-07,6.8,synthetic,0.4013,0.2041,images\FARMER_0334_2024-10-07.npy,5,True,2.142,2.92
FARMER_0335,30.690774,74.365787,2024-11-09,13.3,synthetic,0.0939,0.2377,images\FARMER_0335_2024-11-09.npy,5,True,0.711,5.08
FARMER_0336,31.23803,77.061641,2024-10-09,13.0,synthetic,0.1646,0.2347,images\FARMER_0336_2024-10-09.npy,5,True,1.004,1.06
FARMER_0337,32.250621,76.095199,2024-11-03,1.8,synthetic,0.2854,0.2214,images\FARMER_0337_2024-11-03.npy,5,True,2.588,4.68
FARMER_0338,29.67981,76.460584,2024-10-02,9.7,synthetic,0.1641,0.2342,images\FARMER_0338_2024-10-02.npy,5,True,1.235,7.93
FARMER_0339,31.780584,76.864204,2024-10-27,12.9,synthetic,0.3076,0.2179,images\FARMER_0339_2024-10-27.npy,5,True,2.15,7.04
FARMER_0340,30.722323,74.357531,2024-10-23,2.6,synthetic,0.4145,0.2003,images\FARMER_0340_2024-10-23.npy,5,True,2.971,4.92
FARMER_0341,29.746817,75.853195,2024-10-10,6.6,synthetic,0.3776,0.2087,images\FARMER_0341_2024-10-10.npy,5,True,2.482,1.39
FARMER_0342,29.857161,77.416658,2024-11-24,2.2,synthetic,0.1761,0.2347,images\FARMER_0342_2024-11-24.npy,5,True,1.872,7.57
FARMER_0343,31.723984,77.019241,2024-10-20,2.8,synthetic,-0.0983,0.2378,images\FARMER_0343_2024-10-20.npy,5,True,0.1,7.95
FARMER_0344,31.268803,76.011912,2024-10-14,9.9,synthetic,0.3368,0.216,images\FARMER_0344_2024-10-14.npy,5,True,2.49,1.64
FARMER_0345,30.429268,76.179629,2024-11-04,0.1,synthetic,0.1407,0.2355,images\FARMER_0345_2024-11-04.npy,5,True,1.775,7.91
FARMER_0346,30.712626,74.67547,2024-11-01,0.3,synthetic,0.1053,0.2389,images\FARMER_0346_2024-11-01.npy,5,True,0.871,1.56
FARMER_0347,29.662168,74.998138,2024-10-02,5.8,synthetic,-0.0182,0.2433,images\FARMER_0347_2024-10-02.npy,5,True,0.1,3.43
FARMER_0348,31.061399,74.792622,2024-10-11,8.2,synthetic,0.368,0.2096,images\FARMER_0348_2024-10-11.npy,5,True,3.095,5.67
FARMER_0349,29.550329,75.655909,2024-11-06,3.7,synthetic,0.0758,0.2393,images\FARMER_0349_2024-11-06.npy,5,True,1.008,7.66
FARMER_0350,30.734853,76.929103,2024-10-03,13.8,synthetic,0.0633,0.241,images\FARMER_0350_2024-10-03.npy,5,True,0.172,5.7
FARMER_0351,30.779966,76.662371,2024-10-15,5.4,synthetic,0.3099,0.22,images\FARMER_0351_2024-10-15.npy,5,True,1.804,7.23
FARMER_0352,29.630611,76.152483,2024-10-20,12.4,synthetic,0.1953,0.2326,images\FARMER_0352_2024-10-20.npy,5,True,1.336,6.77
FARMER_0353,31.501282,74.411695,2024-10-14,13.8,synthetic,0.2321,0.2292,images\FARMER_0353_2024-10-14.npy,5,True,1.624,7.83
FARMER_0354,32.129394,75.143376,2024-10-15,2.7,synthetic,0.0251,0.2414,images\FARMER_0354_2024-10-15.npy,5,True,0.625,7.87
FARMER_0355,31.908821,73.834863,2024-10-16,6.3,synthetic,0.1138,0.2388,images\FARMER_0355_2024-10-16.npy,5,True,0.477,3.11
FARMER_0356,32.351218,76.101882,2024-10-15,4.7,synthetic,0.241,0.2279,images\FARMER_0356_2024-10-15.npy,5,True,1.625,5.89
FARMER_0357,29.937379,74.340121,2024-10-08,7.5,synthetic,0.3119,0.2181,images\FARMER_0357_2024-10-08.npy,5,True,1.875,6.18
FARMER_0358,31.801892,73.953141,2024-10-25,14.8,synthetic,0.4029,0.2015,images\FARMER_0358_2024-10-25.npy,5,True,2.943,3.87
FARMER_0359,31.900726,75.193041,2024-11-17,0.5,synthetic,0.1554,0.2338,images\FARMER_0359_2024-11-17.npy,5,True,1.247,3.12
FARMER_0360,29.991642,75.649415,2024-10-12,14.6,synthetic,-0.0053,0.2412,images\FARMER_0360_2024-10-12.npy,5,True,0.1,6.57
FARMER_0361,31.425179,75.666545,2024-11-16,9.2,synthetic,0.3473,0.2136,images\FARMER_0361_2024-11-16.npy,5,True,2.662,4.91
FARMER_0362,30.407722,76.449283,2024-11-25,11.7,synthetic,0.2662,0.2256,images\FARMER_0362_2024-11-25.npy,5,True,2.312,4.62
FARMER_0363,30.795551,77.384802,2024-11-02,12.3,synthetic,0.3375,0.2147,images\FARMER_0363_2024-11-02.npy,5,True,2.071,7.47
FARMER_0364,31.04709,73.976962,2024-11-22,10.5,synthetic,0.1968,0.2332,images\FARMER_0364_2024-11-22.npy,5,True,1.857,2.64
FARMER_0365,32.368426,74.621498,2024-10-23,8.0,synthetic,0.3792,0.2095,images\FARMER_0365_2024-10-23.npy,5,True,2.371,5.29
