farmer_id,district,lat,lon,crop_type,date,cloud_pct,source,ndvi_mean,ndvi_std,image_path,channels,valid,biomass_label,field_area_ha
FAT_0003,Fatehgarh Sahib,30.52527,76.35165,wheat,2023-11-23,0.006943,planetary_computer,0.1174,0.0788,images\FAT_0003_2023-11-18.npy,5,True,0.77,2.36
FAT_0004,Fatehgarh Sahib,30.745454,76.38412,wheat,2023-10-31,0.399509,planetary_computer,0.1579,0.0928,images\FAT_0004_2023-11-08.npy,5,True,1.137,4.73
FAT_0005,Fatehgarh Sahib,30.747564,76.390342,wheat,2023-10-31,0.399509,planetary_computer,0.1699,0.0928,images\FAT_0005_2023-11-03.npy,5,True,1.047,3.73
FAT_0006,Fatehgarh Sahib,30.747077,76.344365,wheat,2023-11-23,0.002724,planetary_computer,0.1612,0.0798,images\FAT_0006_2023-11-25.npy,5,True,1.019,3.24
FAT_0007,Fatehgarh Sahib,30.657795,76.278394,wheat,2023-10-21,0.433274,planetary_computer,0.112,0.0678,images\FAT_0007_2023-10-16.npy,5,True,0.769,5.55
FAT_0008,Fatehgarh Sahib,30.685633,76.298702,wheat,2023-11-03,0.657785,planetary_computer,0.1259,0.0727,images\FAT_0008_2023-11-02.npy,5,True,0.898,2.36
FAT_0009,Fatehgarh Sahib,30.562649,76.25595,wheat,2023-11-03,0.657785,planetary_computer,0.0996,0.0541,images\FAT_0009_2023-11-11.npy,5,True,0.294,2.97
FAT_0010,Fatehgarh Sahib,30.59511,76.416574,wheat,2023-11-23,0.006943,planetary_computer,0.1328,0.0785,images\FAT_0010_2023-11-26.npy,5,True,0.6,0.54
FAT_0011,Fatehgarh Sahib,30.586846,76.445849,wheat,2023-11-03,0.657785,planetary_computer,0.1481,0.0778,images\FAT_0011_2023-11-08.npy,5,True,1.243,5.9
FAT_0012,Fatehgarh Sahib,30.6827,76.382702,wheat,2023-11-03,0.657785,planetary_computer,0.1575,0.0914,images\FAT_0012_2023-11-13.npy,5,True,0.857,4.69
FAT_0013,Fatehgarh Sahib,30.761932,76.450795,wheat,2023-10-31,0.399509,planetary_computer,0.2308,0.1022,images\FAT_0013_2023-10-28.npy,5,True,1.544,4.8
FAT_0014,Fatehgarh Sahib,30.751704,76.280949,wheat,2023-12-03,0.029849,planetary_computer,0.2089,0.0761,images\FAT_0014_2023-11-28.npy,5,True,0.883,4.53
FAT_0015,Fatehgarh Sahib,30.632225,76.403869,wheat,2023-12-03,0.029849,planetary_computer,,,images\FAT_0015_2023-11-28.npy,5,True,,5.83
FAT_0016,Fatehgarh Sahib,30.784682,76.329704,wheat,2023-10-31,0.399509,planetary_computer,0.2074,0.1105,images\FAT_0016_2023-11-14.npy,5,True,1.648,4.54
FAT_0017,Fatehgarh Sahib,30.718995,76.346018,wheat,2023-10-14,0.000771,planetary_computer,0.3226,0.1226,images\FAT_0017_2023-10-15.npy,5,True,1.937,0.73
FAT_0018,Fatehgarh Sahib,30.726656,76.386116,wheat,2023-10-24,0.000705,planetary_computer,0.2183,0.1216,images\FAT_0018_2023-10-20.npy,5,True,1.259,5.92
FAT_0019,Fatehgarh Sahib,30.639193,76.522817,wheat,2023-10-31,0.399509,planetary_computer,,,images\FAT_0019_2023-10-26.npy,5,True,,4.87
FAT_0020,Fatehgarh Sahib,30.532749,76.404529,wheat,2023-11-03,0.657785,planetary_computer,0.1742,0.0678,images\FAT_0020_2023-11-02.npy,5,True,1.173,4.91
HOS_0001,Hoshiarpur,31.652916,76.002323,rice,2023-10-24,7.3e-05,planetary_computer,0.4478,0.0523,images\HOS_0001_2023-10-25.npy,5,True,3.872,2.55
HOS_0002,Hoshiarpur,31.407636,75.802599,rice,2023-10-04,9.6e-05,planetary_computer,0.3112,0.1628,images\HOS_0002_2023-10-16.npy,5,True,2.251,4.21
HOS_0003,Hoshiarpur,31.593712,75.988642,rice,2023-10-04,0.091277,planetary_computer,0.4611,0.0709,images\HOS_0003_2023-10-15.npy,5,True,3.951,4.57
HOS_0004,Hoshiarpur,31.618244,75.78571,rice,2023-11-23,0.001553,planetary_computer,0.2871,0.0999,images\HOS_0004_2023-11-23.npy,5,True,2.433,1.79
HOS_0005,Hoshiarpur,31.568131,76.012275,rice,2023-10-24,7.3e-05,planetary_computer,0.485,0.0464,images\HOS_0005_2023-11-04.npy,5,True,3.957,3.33
HOS_0006,Hoshiarpur,31.58364,75.78029,rice,2023-10-04,0.091277,planetary_computer,0.3801,0.1345,images\HOS_0006_2023-10-15.npy,5,True,2.94,2.71
HOS_0007,Hoshiarpur,31.644778,75.960052,rice,2023-10-24,7.3e-05,planetary_computer,0.4698,0.0603,images\HOS_0007_2023-10-26.npy,5,True,4.176,5.19
HOS_0008,Hoshiarpur,31.491449,76.010937,rice,2023-10-24,0.000119,planetary_computer,0.3647,0.1463,images\HOS_0008_2023-10-25.npy,5,True,2.926,2.14
HOS_0009,Hoshiarpur,31.55929,75.883143,rice,2023-10-24,7.3e-05,planetary_computer,0.2976,0.1233,images\HOS_0009_2023-10-20.npy,5,True,2.184,5.38
HOS_0010,Hoshiarpur,31.446526,75.795747,rice,2023-10-24,0.000119,planetary_computer,0.3056,0.1482,images\HOS_0010_2023-10-27.npy,5,True,2.542,2.38
HOS_0011,Hoshiarpur,31.594939,75.998081,rice,2023-10-24,7.3e-05,planetary_computer,0.4357,0.0586,images\HOS_0011_2023-11-08.npy,5,True,3.415,2.13
HOS_0012,Hoshiarpur,31.508224,75.81031,rice,2023-12-03,0.000302,planetary_computer,0.3385,0.1167,images\HOS_0012_2023-11-29.npy,5,True,2.66,3.66
HOS_0013,Hoshiarpur,31.673322,75.968247,rice,2023-10-24,7.3e-05,planetary_computer,0.4496,0.0753,images\HOS_0013_2023-11-17.npy,5,True,3.702,2.66
HOS_0014,Hoshiarpur,31.650284,75.911137,rice,2023-10-24,7.3e-05,planetary_computer,0.3368,0.1175,images\HOS_0014_2023-11-11.npy,5,True,2.86,1.24
HOS_0015,Hoshiarpur,31.496306,75.790807,rice,2023-10-24,0.000119,planetary_computer,0.3283,0.1234,images\HOS_0015_2023-10-31.npy,5,True,2.608,0.6
HOS_0016,Hoshiarpur,31.520918,75.949671,rice,2023-10-24,0.000119,planetary_computer,0.3102,0.1548,images\HOS_0016_2023-10-24.npy,5,True,2.592,2.39
HOS_0017,Hoshiarpur,31.511707,76.040579,rice,2023-12-03,0.000302,planetary_computer,0.3662,0.0904,images\HOS_0017_2023-11-28.npy,5,True,3.153,3.47
HOS_0018,Hoshiarpur,31.473671,76.023159,rice,2023-11-23,0.014041,planetary_computer,0.3061,0.0993,images\HOS_0018_2023-11-18.npy,5,True,2.49,1.79
HOS_0019,Hoshiarpur,31.485096,76.026538,rice,2023-10-24,0.000119,planetary_computer,,,images\HOS_0019_2023-10-29.npy,5,True,,4.58
HOS_0020,Hoshiarpur,31.559409,75.954963,rice,2023-10-24,7.3e-05,planetary_computer,0.3372,0.1339,images\HOS_0020_2023-11-08.npy,5,True,2.654,2.15
GUR_0001,Gurdaspur,31.968584,75.356298,rice,2023-10-24,7.3e-05,planetary_computer,0.3097,0.0928,images\GUR_0001_2023-10-23.npy,5,True,2.436,5.31
GUR_0002,Gurdaspur,31.980309,75.423217,rice,2023-10-24,7.3e-05,planetary_computer,0.3093,0.1016,images\GUR_0002_2023-10-22.npy,5,True,2.542,4.86
GUR_0003,Gurdaspur,32.120471,75.388748,rice,2023-11-23,0.001553,planetary_computer,0.1126,0.0576,images\GUR_0003_2023-11-23.npy,5,True,0.927,5.97
GUR_0004,Gurdaspur,32.089887,75.494099,rice,2023-10-24,7.3e-05,planetary_computer,0.2522,0.1044,images\GUR_0004_2023-11-05.npy,5,True,2.203,5.46
GUR_0005,Gurdaspur,32.121525,75.31785,rice,2023-10-24,7.3e-05,planetary_computer,0.2959,0.1059,images\GUR_0005_2023-10-22.npy,5,True,2.402,1.06
GUR_0006,Gurdaspur,32.083818,75.533498,rice,2023-10-24,7.3e-05,planetary_computer,0.2965,0.11,images\GUR_0006_2023-11-09.npy,5,True,2.28,3.32
GUR_0007,Gurdaspur,32.022232,75.276036,rice,2023-11-23,0.001553,planetary_computer,0.1608,0.0717,images\GUR_0007_2023-11-27.npy,5,True,1.601,1.07
GUR_0008,Gurdaspur,31.912502,75.334899,rice,2023-12-03,0.003998,planetary_computer,0.2277,0.0935,images\GUR_0008_2023-11-28.npy,5,True,1.823,0.86
GUR_0009,Gurdaspur,32.028433,75.410505,rice,2023-11-23,0.001553,planetary_computer,0.1711,0.0849,images\GUR_0009_2023-11-20.npy,5,True,1.523,0.78
GUR_0010,Gurdaspur,31.932248,75.373661,rice,2023-10-24,7.3e-05,planetary_computer,0.2516,0.0931,images\GUR_0010_2023-10-29.npy,5,True,2.15,0.83
GUR_0011,Gurdaspur,32.096493,75.323966,rice,2023-12-03,0.003998,planetary_computer,0.237,0.1283,images\GUR_0011_2023-11-28.npy,5,True,1.711,2.67
GUR_0012,Gurdaspur,32.017651,75.266465,rice,2023-10-24,7.3e-05,planetary_computer,0.2658,0.1034,images\GUR_0012_2023-10-28.npy,5,True,2.219,1.12
GUR_0013,Gurdaspur,32.142574,75.266345,rice,2023-10-24,7.3e-05,planetary_computer,0.2216,0.1833,images\GUR_0013_2023-10-20.npy,5,True,1.822,3.19
GUR_0014,Gurdaspur,31.994266,75.386772,rice,2023-10-24,7.3e-05,planetary_computer,0.2651,0.1,images\GUR_0014_2023-11-07.npy,5,True,2.285,4.79
GUR_0015,Gurdaspur,32.136537,75.338898,rice,2023-10-24,7.3e-05,planetary_computer,0.3304,0.1086,images\GUR_0015_2023-10-25.npy,5,True,2.824,1.83
GUR_0016,Gurdaspur,32.035362,75.457312,rice,2023-10-24,7.3e-05,planetary_computer,0.2475,0.0952,images\GUR_0016_2023-10-29.npy,5,True,2.083,1.76
GUR_0017,Gurdaspur,31.993606,75.526508,rice,2023-10-24,7.3e-05,planetary_computer,0.3049,0.0825,images\GUR_0017_2023-11-06.npy,5,True,2.602,3.03
GUR_0018,Gurdaspur,32.100236,75.308127,rice,2023-10-04,0.091277,planetary_computer,0.4139,0.0814,images\GUR_0018_2023-10-17.npy,5,True,3.421,0.76
GUR_0019,Gurdaspur,31.939698,75.52327,rice,2023-10-24,7.3e-05,planetary_computer,0.3421,0.0756,images\GUR_0019_2023-10-19.npy,5,True,2.56,1.54
GUR_0020,Gurdaspur,31.909759,75.296976,rice,2023-10-04,0.091277,planetary_computer,0.397,0.0903,images\GUR_0020_2023-10-15.npy,5,True,3.156,3.91
FAZ_0001,Fazilka,30.326659,74.042379,wheat,2023-10-24,0.00347,planetary_computer,0.3283,0.125,images\FAZ_0001_2023-10-25.npy,5,True,2.188,5.17
FAZ_0002,Fazilka,30.260328,74.121943,wheat,2023-10-24,0.00347,planetary_computer,0.2415,0.1112,images\FAZ_0002_2023-11-11.npy,5,True,1.613,3.91
FAZ_0003,Fazilka,30.304568,74.099422,wheat,2023-12-03,0.0,planetary_computer,0.1233,0.0699,images\FAZ_0003_2023-11-29.npy,5,True,0.888,1.9
FAZ_0004,Fazilka,30.516262,74.010248,wheat,2023-11-23,0.000926,planetary_computer,0.132,0.0793,images\FAZ_0004_2023-11-23.npy,5,True,1.098,3.82
FAZ_0005,Fazilka,30.534702,73.98423,wheat,2023-10-27,0.051519,planetary_computer,0.1981,0.1503,images\FAZ_0005_2023-11-17.npy,5,True,1.247,2.25
FAZ_0006,Fazilka,30.48278,74.051205,wheat,2023-11-23,0.000926,planetary_computer,0.0757,0.0551,images\FAZ_0006_2023-11-21.npy,5,True,0.655,1.69
FAZ_0007,Fazilka,30.374927,73.971938,wheat,2023-11-23,0.000926,planetary_computer,0.12,0.083,images\FAZ_0007_2023-11-21.npy,5,True,0.956,0.66
FAZ_0008,Fazilka,30.356014,73.88833,wheat,2023-10-14,0.005404,planetary_computer,0.4354,0.1324,images\FAZ_0008_2023-10-18.npy,5,True,3.078,1.41
FAZ_0009,Fazilka,30.462051,74.081266,wheat,2023-10-24,0.00347,planetary_computer,0.4326,0.1187,images\FAZ_0009_2023-10-28.npy,5,True,2.862,2.24
FAZ_0010,Fazilka,30.508205,74.049273,wheat,2023-10-24,0.00347,planetary_computer,,,images\FAZ_0010_2023-11-17.npy,5,True,,1.19
FAZ_0011,Fazilka,30.299241,74.077067,wheat,2023-10-14,0.000597,planetary_computer,0.3763,0.1745,images\FAZ_0011_2023-10-17.npy,5,True,2.466,3.29
FAZ_0012,Fazilka,30.536697,73.884122,wheat,2023-10-27,0.051519,planetary_computer,0.2639,0.1515,images\FAZ_0012_2023-10-22.npy,5,True,1.555,0.59
FAZ_0013,Fazilka,30.537064,74.046699,wheat,2023-10-24,0.00347,planetary_computer,0.1671,0.1357,images\FAZ_0013_2023-11-01.npy,5,True,1.417,5.44
FAZ_0014,Fazilka,30.505506,74.033136,wheat,2023-10-24,0.00347,planetary_computer,,,images\FAZ_0014_2023-10-20.npy,5,True,,3.92
FAZ_0015,Fazilka,30.335492,73.897146,wheat,2023-10-27,0.051519,planetary_computer,0.2077,0.1042,images\FAZ_0015_2023-11-04.npy,5,True,1.504,2.12
FAZ_0016,Fazilka,30.444814,74.117149,wheat,2023-10-24,0.00347,planetary_computer,0.4126,0.1327,images\FAZ_0016_2023-11-11.npy,5,True,2.816,0.6
FAZ_0017,Fazilka,30.4258,73.947759,wheat,2023-11-23,0.043714,planetary_computer,0.1917,0.1072,images\FAZ_0017_2023-11-22.npy,5,True,1.091,1.9
FAZ_0018,Fazilka,30.430016,74.037991,wheat,2023-11-23,0.000926,planetary_computer,0.0863,0.0563,images\FAZ_0018_2023-11-24.npy,5,True,0.52,2.68
FAZ_0019,Fazilka,30.448734,74.086215,wheat,2023-11-23,0.000926,planetary_computer,0.0401,0.0483,images\FAZ_0019_2023-11-19.npy,5,True,0.537,4.67
FAZ_0020,Fazilka,30.534357,74.000396,wheat,2023-10-27,0.051519,planetary_computer,,,images\FAZ_0020_2023-11-10.npy,5,True,,3.33
KAP_0001,Kapurthala,31.243492,75.462888,rice,2023-10-24,0.000119,planetary_computer,0.3075,0.145,images\KAP_0001_2023-10-31.npy,5,True,2.527,2.74
KAP_0002,Kapurthala,31.26634,75.489104,rice,2023-10-24,0.000119,planetary_computer,0.2557,0.1223,images\KAP_0002_2023-11-07.npy,5,True,2.052,2.67
KAP_0003,Kapurthala,31.431123,75.281825,rice,2023-10-24,0.000119,planetary_computer,0.2226,0.1013,images\KAP_0003_2023-10-31.npy,5,True,1.771,1.48
KAP_0004,Kapurthala,31.295872,75.480515,rice,2023-12-03,0.000302,planetary_computer,0.3661,0.1807,images\KAP_0004_2023-11-28.npy,5,True,2.796,5.52
KAP_0005,Kapurthala,31.299401,75.371544,rice,2023-11-23,0.014041,planetary_computer,0.1852,0.139,images\KAP_0005_2023-11-24.npy,5,True,1.508,5.33
KAP_0006,Kapurthala,31.346135,75.384765,rice,2023-10-24,0.000119,planetary_computer,0.2928,0.1541,images\KAP_0006_2023-11-17.npy,5,True,2.335,4.58
KAP_0007,Kapurthala,31.444718,75.459229,rice,2023-11-23,0.014041,planetary_computer,0.1309,0.0804,images\KAP_0007_2023-11-27.npy,5,True,1.102,1.08
KAP_0008,Kapurthala,31.493113,75.48236,rice,2023-10-24,0.000119,planetary_computer,0.2231,0.139,images\KAP_0008_2023-11-10.npy,5,True,1.823,4.89
KAP_0009,Kapurthala,31.267961,75.297231,rice,2023-10-24,0.000119,planetary_computer,0.2873,0.1223,images\KAP_0009_2023-11-03.npy,5,True,2.343,0.63
KAP_0010,Kapurthala,31.514183,75.345601,rice,2023-11-23,0.014041,planetary_computer,0.1768,0.102,images\KAP_0010_2023-11-18.npy,5,True,1.35,4.46
KAP_0011,Kapurthala,31.48852,75.350496,rice,2023-10-24,0.000119,planetary_computer,0.2583,0.1089,images\KAP_0011_2023-11-12.npy,5,True,2.135,3.85
KAP_0012,Kapurthala,31.402677,75.354559,rice,2023-10-24,0.000119,planetary_computer,0.2361,0.1043,images\KAP_0012_2023-10-29.npy,5,True,1.93,3.81
KAP_0013,Kapurthala,31.501907,75.370939,rice,2023-10-04,9.6e-05,planetary_computer,0.4322,0.0908,images\KAP_0013_2023-10-18.npy,5,True,3.562,2.57
KAP_0014,Kapurthala,31.35035,75.27671,rice,2023-10-24,0.000119,planetary_computer,0.2148,0.1198,images\KAP_0014_2023-10-24.npy,5,True,1.566,1.4
KAP_0015,Kapurthala,31.431677,75.335054,rice,2023-10-04,9.6e-05,planetary_computer,0.4525,0.0888,images\KAP_0015_2023-10-16.npy,5,True,3.774,1.84
KAP_0016,Kapurthala,31.267699,75.450981,rice,2023-11-23,0.014041,planetary_computer,0.1403,0.0805,images\KAP_0016_2023-11-27.npy,5,True,1.3,5.35
KAP_0017,Kapurthala,31.317872,75.296585,rice,2023-12-03,0.000302,planetary_computer,0.1456,0.0998,images\KAP_0017_2023-11-28.npy,5,True,1.281,3.37
KAP_0018,Kapurthala,31.371157,75.312643,rice,2023-10-24,0.000119,planetary_computer,0.2076,0.102,images\KAP_0018_2023-10-23.npy,5,True,1.771,0.75
KAP_0019,Kapurthala,31.374818,75.508613,rice,2023-10-24,0.000119,planetary_computer,0.2643,0.1484,images\KAP_0019_2023-10-26.npy,5,True,2.259,3.23
KAP_0020,Kapurthala,31.270994,75.310682,rice,2023-10-24,0.000119,planetary_computer,0.2765,0.1496,images\KAP_0020_2023-11-14.npy,5,True,2.212,2.12
NAW_0001,Nawanshahr,31.204145,76.225479,rice,2023-11-23,0.002724,planetary_computer,0.2872,0.0761,images\NAW_0001_2023-11-19.npy,5,True,2.315,5.92
NAW_0002,Nawanshahr,31.265063,76.24684,rice,2023-11-23,0.002724,planetary_computer,0.3026,0.0744,images\NAW_0002_2023-11-25.npy,5,True,2.368,0.9
NAW_0003,Nawanshahr,31.028582,76.065251,rice,2023-10-24,0.000705,planetary_computer,0.2445,0.0966,images\NAW_0003_2023-10-25.npy,5,True,1.935,1.03
NAW_0004,Nawanshahr,31.226823,76.152692,rice,2023-10-31,0.399509,planetary_computer,0.2406,0.1207,images\NAW_0004_2023-11-09.npy,5,True,1.831,3.48
NAW_0005,Nawanshahr,31.036287,76.050912,rice,2023-10-31,0.399509,planetary_computer,,,images\NAW_0005_2023-11-04.npy,5,True,,5.19
NAW_0006,Nawanshahr,31.153584,76.185836,rice,2023-10-24,0.000705,planetary_computer,0.2523,0.0916,images\NAW_0006_2023-10-22.npy,5,True,2.156,2.13
NAW_0007,Nawanshahr,31.093951,76.093359,rice,2023-10-24,0.000705,planetary_computer,0.2902,0.1083,images\NAW_0007_2023-10-20.npy,5,True,2.363,4.75
NAW_0008,Nawanshahr,31.047908,76.243631,rice,2023-11-23,0.002724,planetary_computer,0.2169,0.1059,images\NAW_0008_2023-11-18.npy,5,True,1.772,1.16
NAW_0009,Nawanshahr,31.240914,76.008111,rice,2023-10-24,0.000119,planetary_computer,0.2602,0.1246,images\NAW_0009_2023-11-01.npy,5,True,1.949,5.16
NAW_0010,Nawanshahr,31.040258,76.095799,rice,2023-10-31,0.399509,planetary_computer,0.2049,0.0872,images\NAW_0010_2023-10-27.npy,5,True,1.678,2.97
NAW_0011,Nawanshahr,31.058673,76.178869,rice,2023-10-24,0.000705,planetary_computer,0.2586,0.1032,images\NAW_0011_2023-10-21.npy,5,True,2.189,5.31
NAW_0012,Nawanshahr,31.08501,76.128638,rice,2023-11-23,0.002724,planetary_computer,0.2029,0.1026,images\NAW_0012_2023-11-23.npy,5,True,1.811,1.87
NAW_0013,Nawanshahr,31.058543,76.025151,rice,2023-10-21,0.001686,planetary_computer,,,images\NAW_0013_2023-10-16.npy,5,True,,5.38
NAW_0014,Nawanshahr,31.20766,76.124945,rice,2023-11-23,0.002724,planetary_computer,0.1853,0.0921,images\NAW_0014_2023-11-27.npy,5,True,1.839,3.2
NAW_0015,Nawanshahr,31.138329,76.130239,rice,2023-11-23,0.002724,planetary_computer,0.1664,0.0983,images\NAW_0015_2023-11-21.npy,5,True,1.273,1.22
NAW_0016,Nawanshahr,31.025186,76.24663,rice,2023-10-31,0.399509,planetary_computer,0.1958,0.0938,images\NAW_0016_2023-11-03.npy,5,True,1.546,3.15
NAW_0017,Nawanshahr,31.256898,76.025802,rice,2023-10-24,0.000119,planetary_computer,0.2666,0.1091,images\NAW_0017_2023-11-01.npy,5,True,2.269,1.64
NAW_0018,Nawanshahr,31.060892,75.988415,rice,2023-10-24,0.000119,planetary_computer,0.3225,0.1142,images\NAW_0018_2023-11-09.npy,5,True,2.823,1.15
NAW_0019,Nawanshahr,31.246718,76.070029,rice,2023-11-23,0.002724,planetary_computer,0.17,0.0792,images\NAW_0019_2023-11-26.npy,5,True,1.519,3.06
NAW_0020,Nawanshahr,31.102126,76.128928,rice,2023-10-31,0.399509,planetary_computer,0.2337,0.1141,images\NAW_0020_2023-11-11.npy,5,True,1.936,1.53
ROP_0001,Ropar,31.099809,76.607126,wheat,2023-11-23,0.002724,planetary_computer,0.2688,0.1352,images\ROP_0001_2023-11-21.npy,5,True,2.002,3.08
ROP_0002,Ropar,30.865806,76.635786,wheat,2023-11-23,0.002724,planetary_computer,,,images\ROP_0002_2023-11-18.npy,5,True,,2.38
ROP_0003,Ropar,30.83703,76.473873,wheat,2023-10-21,0.433274,planetary_computer,0.2468,0.1133,images\ROP_0003_2023-10-17.npy,5,True,1.404,3.92
ROP_0004,Ropar,31.033235,76.600218,wheat,2023-11-23,0.002724,planetary_computer,0.2079,0.1175,images\ROP_0004_2023-11-20.npy,5,True,1.341,1.67
ROP_0005,Ropar,31.081659,76.500637,wheat,2023-10-31,0.399509,planetary_computer,0.4173,0.0908,images\ROP_0005_2023-10-28.npy,5,True,2.562,0.51
ROP_0006,Ropar,31.101143,76.456651,wheat,2023-10-31,0.399509,planetary_computer,0.4406,0.0585,images\ROP_0006_2023-11-13.npy,5,True,2.955,0.84
ROP_0007,Ropar,30.951313,76.414128,wheat,2023-10-31,0.399509,planetary_computer,0.2166,0.0901,images\ROP_0007_2023-11-03.npy,5,True,1.445,3.98
ROP_0008,Ropar,30.93302,76.636119,wheat,2023-10-24,0.000705,planetary_computer,,,images\ROP_0008_2023-10-22.npy,5,True,,2.26
ROP_0009,Ropar,31.02633,76.507108,wheat,2023-10-31,0.399509,planetary_computer,0.3989,0.0669,images\ROP_0009_2023-10-28.npy,5,True,2.75,3.8
ROP_0010,Ropar,30.95538,76.644017,wheat,2023-10-31,0.399509,planetary_computer,0.3777,0.115,images\ROP_0010_2023-11-14.npy,5,True,2.421,2.38
ROP_0011,Ropar,30.872626,76.567866,wheat,2023-12-03,0.029849,planetary_computer,0.1968,0.0741,images\ROP_0011_2023-11-29.npy,5,True,1.306,0.72
ROP_0012,Ropar,30.948897,76.627897,wheat,2023-11-23,0.002724,planetary_computer,0.2506,0.1168,images\ROP_0012_2023-11-22.npy,5,True,1.882,4.62
ROP_0013,Ropar,31.100706,76.526796,wheat,2023-11-23,0.002724,planetary_computer,0.1867,0.0703,images\ROP_0013_2023-11-18.npy,5,True,1.288,2.16
ROP_0014,Ropar,31.08831,76.480574,wheat,2023-10-31,0.399509,planetary_computer,0.3898,0.0882,images\ROP_0014_2023-11-14.npy,5,True,2.641,4.56
ROP_0015,Ropar,30.935879,76.535309,wheat,2023-10-24,0.000705,planetary_computer,0.3109,0.1327,images\ROP_0015_2023-10-21.npy,5,True,2.186,3.3
ROP_0016,Ropar,31.076984,76.495404,wheat,2023-11-20,0.014606,planetary_computer,0.3486,0.0765,images\ROP_0016_2023-11-17.npy,5,True,2.188,4.06
ROP_0017,Ropar,30.918861,76.492284,wheat,2023-10-31,0.399509,planetary_computer,0.2465,0.1334,images\ROP_0017_2023-11-05.npy,5,True,1.795,1.19
ROP_0018,Ropar,30.848683,76.564897,wheat,2023-10-31,0.399509,planetary_computer,0.2575,0.1131,images\ROP_0018_2023-11-04.npy,5,True,1.691,4.11
ROP_0019,Ropar,31.008615,76.383535,wheat,2023-11-23,0.002724,planetary_computer,0.2328,0.1178,images\ROP_0019_2023-11-24.npy,5,True,1.54,1.59
ROP_0020,Ropar,31.040882,76.618977,wheat,2023-10-31,0.399509,planetary_computer,0.2874,0.1354,images\ROP_0020_2023-10-30.npy,5,True,1.813,1.86
