farmer_id,district,lat,lon,crop_type,date,field_area_ha
LUD_0475,Ludhiana,30.807222,75.993989,rice,2023-11-05,0.99
LUD_0476,Ludhiana,30.830633,75.733656,rice,2023-10-30,4.85
LUD_0477,Ludhiana,30.904515,75.811656,rice,2023-10-25,3.97
LUD_0478,Ludhiana,31.024164,75.986453,rice,2023-11-14,4.24
LUD_0479,Ludhiana,30.989988,75.939179,rice,2023-10-31,4.37
LUD_0480,Ludhiana,30.782913,75.929546,rice,2023-11-06,5.79
LUD_0481,Ludhiana,30.784793,75.951412,rice,2023-10-27,1.74
LUD_0482,Ludhiana,30.907947,75.9771,rice,2023-11-26,5.78
LUD_0483,Ludhiana,30.796807,75.815021,rice,2023-11-12,1.72
LUD_0484,Ludhiana,30.851936,75.723821,rice,2023-11-16,1.34
LUD_0485,Ludhiana,30.918452,75.900165,rice,2023-11-09,4.78
LUD_0486,Ludhiana,30.877279,75.793877,rice,2023-11-13,0.59
LUD_0487,Ludhiana,30.818856,75.804769,rice,2023-11-07,0.61
LUD_0488,Ludhiana,30.805085,75.903808,rice,2023-10-23,3.96
LUD_0489,Ludhiana,31.022991,75.940787,rice,2023-11-27,1.26
LUD_0490,Ludhiana,30.91894,75.734547,rice,2023-11-10,2.87
LUD_0491,Ludhiana,30.870272,75.837088,rice,2023-10-18,4.27
LUD_0492,Ludhiana,30.996464,75.932485,rice,2023-10-27,3.95
LUD_0493,Ludhiana,30.911737,75.726004,rice,2023-11-09,3.5
LUD_0494,Ludhiana,30.836807,75.809096,rice,2023-11-17,5.65
LUD_0495,Ludhiana,30.935821,75.850555,rice,2023-11-03,2.78
LUD_0496,Ludhiana,30.892651,75.798587,rice,2023-11-12,2.92
LUD_0497,Ludhiana,30.952966,75.728484,rice,2023-11-18,2.06
LUD_0498,Ludhiana,30.952117,75.897263,rice,2023-11-20,4.09
LUD_0499,Ludhiana,30.931276,75.985849,rice,2023-11-24,4.53
LUD_0500,Ludhiana,30.958526,75.783455,rice,2023-11-07,2.06
LUD_0501,Ludhiana,30.879725,75.795055,rice,2023-11-27,2.65
LUD_0502,Ludhiana,30.930082,75.778869,rice,2023-10-31,4.92
LUD_0503,Ludhiana,30.88351,75.915048,rice,2023-11-03,3.08
LUD_0504,Ludhiana,30.768901,75.906555,rice,2023-10-18,2.39
LUD_0505,Ludhiana,31.026791,75.808055,rice,2023-10-27,1.92
LUD_0506,Ludhiana,30.934632,75.848072,rice,2023-11-09,2.54
LUD_0507,Ludhiana,30.818033,75.748526,rice,2023-11-21,5.99
LUD_0508,Ludhiana,30.876447,75.71784,rice,2023-10-20,5.74
LUD_0509,Ludhiana,30.766594,75.834504,rice,2023-10-31,5.53
LUD_0510,Ludhiana,30.960608,75.847115,rice,2023-11-17,5.86
LUD_0511,Ludhiana,30.772009,75.99363,rice,2023-10-18,5.61
LUD_0512,Ludhiana,30.832336,75.757188,rice,2023-11-23,4.15
LUD_0513,Ludhiana,30.905441,75.863787,rice,2023-11-22,3.91
LUD_0514,Ludhiana,30.848098,75.829319,rice,2023-11-26,1.23
LUD_0515,Ludhiana,30.814848,75.757438,rice,2023-11-17,4.38
LUD_0516,Ludhiana,30.909497,75.822123,rice,2023-11-21,4.18
LUD_0517,Ludhiana,30.988613,75.964045,rice,2023-11-08,5.01
LUD_0518,Ludhiana,30.904166,75.850168,rice,2023-11-09,5.26
LUD_0519,Ludhiana,30.869185,75.828156,rice,2023-10-23,3.35
LUD_0520,Ludhiana,30.913558,75.902229,rice,2023-10-29,2.87
LUD_0521,Ludhiana,30.821994,75.960016,rice,2023-10-23,5.58
LUD_0522,Ludhiana,30.819059,75.874116,rice,2023-10-30,3.45
LUD_0523,Ludhiana,30.993021,75.756178,rice,2023-10-19,3.42
LUD_0524,Ludhiana,30.925111,75.860147,rice,2023-11-25,0.7
LUD_0525,Ludhiana,30.900185,75.791094,rice,2023-11-04,4.07
LUD_0526,Ludhiana,30.900355,75.743401,rice,2023-10-30,0.9
LUD_0527,Ludhiana,30.812984,75.770748,rice,2023-10-29,1.48
LUD_0528,Ludhiana,31.007881,75.776033,rice,2023-11-11,1.0
LUD_0529,Ludhiana,31.006209,75.799992,rice,2023-10-20,5.77
LUD_0530,Ludhiana,31.025423,75.917477,rice,2023-11-03,0.88
LUD_0531,Ludhiana,30.927135,75.994242,rice,2023-10-21,1.08
LUD_0532,Ludhiana,30.871871,75.80565,rice,2023-11-27,1.21
LUD_0533,Ludhiana,30.955544,75.793978,rice,2023-11-26,1.0
LUD_0534,Ludhiana,30.900431,75.761587,rice,2023-10-30,2.88
LUD_0535,Ludhiana,30.801136,75.984378,rice,2023-11-10,3.37
LUD_0536,Ludhiana,30.816154,75.738681,rice,2023-10-21,1.61
LUD_0537,Ludhiana,30.776337,75.756331,rice,2023-11-15,4.08
LUD_0538,Ludhiana,30.785455,75.840785,rice,2023-11-06,3.7
LUD_0539,Ludhiana,30.826583,75.821482,rice,2023-10-25,1.71
LUD_0540,Ludhiana,30.891691,75.994624,rice,2023-10-18,5.98
LUD_0541,Ludhiana,31.035294,75.835764,rice,2023-11-17,2.28
LUD_0542,Ludhiana,30.82756,75.721255,rice,2023-10-18,1.02
LUD_0543,Ludhiana,30.887894,75.812405,rice,2023-10-21,4.44
LUD_0544,Ludhiana,30.860992,75.955823,rice,2023-10-23,1.83
LUD_0545,Ludhiana,30.91175,75.768859,rice,2023-10-18,1.34
LUD_0546,Ludhiana,30.806242,75.888723,rice,2023-11-06,1.95
LUD_0547,Ludhiana,30.809263,75.977635,rice,2023-11-09,3.61
LUD_0548,Ludhiana,30.914514,75.78747,rice,2023-10-16,2.99
LUD_0549,Ludhiana,30.785567,75.919256,rice,2023-11-25,1.56
LUD_0550,Ludhiana,30.849166,75.969964,rice,2023-10-25,4.88
LUD_0551,Ludhiana,31.02613,75.899849,rice,2023-11-16,3.14
LUD_0552,Ludhiana,31.014452,75.860346,rice,2023-11-14,2.45
LUD_0553,Ludhiana,30.940305,75.870219,rice,2023-11-21,2.66
LUD_0554,Ludhiana,30.848731,75.954413,rice,2023-10-20,2.58
LUD_0555,Ludhiana,30.991035,75.841169,rice,2023-11-07,1.24
LUD_0556,Ludhiana,31.019902,75.851857,rice,2023-11-18,1.93
LUD_0557,Ludhiana,30.828617,75.791522,rice,2023-10-30,4.45
LUD_0558,Ludhiana,31.026889,75.90463,rice,2023-10-31,3.51
LUD_0559,Ludhiana,30.886607,75.949194,rice,2023-10-29,2.11
LUD_0560,Ludhiana,31.027958,75.827932,rice,2023-11-23,4.9
LUD_0561,Ludhiana,31.03171,75.914324,rice,2023-11-18,3.72
LUD_0562,Ludhiana,30.794258,75.93826,rice,2023-10-22,2.05
LUD_0563,Ludhiana,30.95566,75.972125,rice,2023-11-24,2.66
LUD_0564,Ludhiana,30.942193,75.834804,rice,2023-10-23,1.46
LUD_0565,Ludhiana,30.76914,75.831147,rice,2023-11-04,3.66
LUD_0566,Ludhiana,30.804748,75.843494,rice,2023-11-13,2.53
LUD_0567,Ludhiana,30.837777,75.921496,rice,2023-10-19,3.47
LUD_0568,Ludhiana,31.019503,75.868297,rice,2023-10-29,3.89
LUD_0569,Ludhiana,30.781509,75.767178,rice,2023-11-05,4.71
LUD_0570,Ludhiana,30.995058,75.769507,rice,2023-10-19,1.71
LUD_0571,Ludhiana,30.851498,75.882802,rice,2023-10-21,4.28
LUD_0572,Ludhiana,31.014454,75.799911,rice,2023-11-12,4.12
LUD_0573,Ludhiana,30.917722,75.802934,rice,2023-10-29,1.03
LUD_0574,Ludhiana,30.96036,75.921105,rice,2023-11-25,5.53
LUD_0575,Ludhiana,30.906203,75.807354,rice,2023-11-12,4.74
LUD_0576,Ludhiana,30.901088,75.9323,rice,2023-11-22,1.97
LUD_0577,Ludhiana,30.926062,75.959551,rice,2023-11-28,3.16
LUD_0578,Ludhiana,31.027293,75.940799,rice,2023-10-29,5.38
LUD_0579,Ludhiana,30.868869,75.996321,rice,2023-11-12,3.35
LUD_0580,Ludhiana,30.895197,75.940861,rice,2023-10-22,5.5
LUD_0581,Ludhiana,30.965719,75.892809,rice,2023-10-17,3.31
LUD_0582,Ludhiana,30.903604,75.723003,rice,2023-11-03,3.27
LUD_0583,Ludhiana,31.000672,75.915897,rice,2023-10-22,2.65
LUD_0584,Ludhiana,30.909113,75.726675,rice,2023-11-20,2.61
LUD_0585,Ludhiana,30.893836,75.788758,rice,2023-10-17,4.3
LUD_0586,Ludhiana,30.882825,75.83369,rice,2023-10-16,1.87
LUD_0587,Ludhiana,30.911593,75.839947,rice,2023-11-05,3.69
LUD_0588,Ludhiana,30.762771,75.971455,rice,2023-11-05,0.89
LUD_0589,Ludhiana,30.887259,75.775364,rice,2023-11-14,2.04
LUD_0590,Ludhiana,31.001802,75.828281,rice,2023-11-08,4.01
LUD_0591,Ludhiana,30.830686,75.722734,rice,2023-11-29,3.45
LUD_0592,Ludhiana,30.889673,75.986664,rice,2023-11-02,4.39
LUD_0593,Ludhiana,31.039788,75.799917,rice,2023-11-16,3.56
LUD_0594,Ludhiana,30.932293,75.993339,rice,2023-11-20,4.1
LUD_0595,Ludhiana,31.012669,75.92051,rice,2023-11-19,4.35
LUD_0596,Ludhiana,30.896608,75.974563,rice,2023-10-20,4.94
LUD_0597,Ludhiana,30.790158,75.754796,rice,2023-10-22,3.21
LUD_0598,Ludhiana,30.783616,75.91993,rice,2023-10-18,3.54
LUD_0599,Ludhiana,30.995048,75.795643,rice,2023-11-29,1.15
LUD_0600,Ludhiana,31.008691,75.766301,rice,2023-11-07,1.06
PAT_0001,Patiala,30.257214,76.472645,rice,2023-11-22,3.88
PAT_0002,Patiala,30.408731,76.457203,rice,2023-10-19,1.55
PAT_0003,Patiala,30.217055,76.372566,rice,2023-11-18,4.35
PAT_0004,Patiala,30.299674,76.372719,rice,2023-10-24,1.12
PAT_0005,Patiala,30.358714,76.298847,rice,2023-10-18,0.89
PAT_0006,Patiala,30.47305,76.438568,rice,2023-11-15,1.5
PAT_0007,Patiala,30.203747,76.34055,rice,2023-11-06,1.7
PAT_0008,Patiala,30.44417,76.415797,rice,2023-10-22,1.47
PAT_0009,Patiala,30.355665,76.318519,rice,2023-11-18,0.68
PAT_0010,Patiala,30.404849,76.463339,rice,2023-11-28,0.87
PAT_0011,Patiala,30.247923,76.354506,rice,2023-11-21,3.45
PAT_0012,Patiala,30.383286,76.466144,rice,2023-11-23,5.05
PAT_0013,Patiala,30.33316,76.389362,rice,2023-11-08,1.95
PAT_0014,Patiala,30.439057,76.25272,rice,2023-11-17,1.58
PAT_0015,Patiala,30.423856,76.342172,rice,2023-10-27,1.53
PAT_0016,Patiala,30.348412,76.483831,rice,2023-10-21,0.89
PAT_0017,Patiala,30.208335,76.377147,rice,2023-11-07,2.03
PAT_0018,Patiala,30.468368,76.495451,rice,2023-11-27,2.06
PAT_0019,Patiala,30.428545,76.438943,rice,2023-11-16,2.83
PAT_0020,Patiala,30.428141,76.468962,rice,2023-11-07,4.66
PAT_0021,Patiala,30.479312,76.380883,rice,2023-10-20,5.24
PAT_0022,Patiala,30.259049,76.258679,rice,2023-11-21,2.73
PAT_0023,Patiala,30.439686,76.327849,rice,2023-11-11,0.54
PAT_0024,Patiala,30.299302,76.419245,rice,2023-11-16,1.21
PAT_0025,Patiala,30.45085,76.290657,rice,2023-11-25,1.69
PAT_0026,Patiala,30.478198,76.41623,rice,2023-11-25,0.96
PAT_0027,Patiala,30.218078,76.267878,rice,2023-11-19,4.95
PAT_0028,Patiala,30.31263,76.371454,rice,2023-11-11,3.74
PAT_0029,Patiala,30.349051,76.439557,rice,2023-11-21,4.43
PAT_0030,Patiala,30.479047,76.344983,rice,2023-11-05,0.57
PAT_0031,Patiala,30.234975,76.401884,rice,2023-10-23,5.67
PAT_0032,Patiala,30.375485,76.392599,rice,2023-10-30,4.89
PAT_0033,Patiala,30.272205,76.476427,rice,2023-10-27,3.91
PAT_0034,Patiala,30.461532,76.467501,rice,2023-10-15,5.19
PAT_0035,Patiala,30.310947,76.477687,rice,2023-11-25,3.9
PAT_0036,Patiala,30.216296,76.303334,rice,2023-11-09,3.53
PAT_0037,Patiala,30.216264,76.454505,rice,2023-11-01,5.56
PAT_0038,Patiala,30.228295,76.510022,rice,2023-11-22,0.87
PAT_0039,Patiala,30.332536,76.48217,rice,2023-11-15,0.6
PAT_0040,Patiala,30.206785,76.390056,rice,2023-10-18,4.96
PAT_0041,Patiala,30.235479,76.281791,rice,2023-11-15,1.79
PAT_0042,Patiala,30.40426,76.512798,rice,2023-11-10,4.71
PAT_0043,Patiala,30.445409,76.392384,rice,2023-11-04,1.51
PAT_0044,Patiala,30.218937,76.430567,rice,2023-11-22,0.79
PAT_0045,Patiala,30.449695,76.440535,rice,2023-11-23,2.23
PAT_0046,Patiala,30.335924,76.454573,rice,2023-11-27,1.84
PAT_0047,Patiala,30.351518,76.431551,rice,2023-11-25,4.6
PAT_0048,Patiala,30.232877,76.379993,rice,2023-11-29,3.74
PAT_0049,Patiala,30.240854,76.36785,rice,2023-10-16,1.15
PAT_0050,Patiala,30.343172,76.293277,rice,2023-10-28,3.75
PAT_0051,Patiala,30.247315,76.449507,rice,2023-11-17,5.43
PAT_0052,Patiala,30.207139,76.393059,rice,2023-10-23,2.26
PAT_0053,Patiala,30.262821,76.378949,rice,2023-10-19,5.53
PAT_0054,Patiala,30.28471,76.290088,rice,2023-11-22,4.46
PAT_0055,Patiala,30.36276,76.303185,rice,2023-10-20,3.35
PAT_0056,Patiala,30.382751,76.347515,rice,2023-11-18,2.92
PAT_0057,Patiala,30.250296,76.458724,rice,2023-10-30,4.78
PAT_0058,Patiala,30.423242,76.455948,rice,2023-10-22,0.61
PAT_0059,Patiala,30.276277,76.378035,rice,2023-11-25,5.56
PAT_0060,Patiala,30.30497,76.491907,rice,2023-11-11,1.4
PAT_0061,Patiala,30.303759,76.261539,rice,2023-11-16,1.33
PAT_0062,Patiala,30.271766,76.463965,rice,2023-11-18,3.44
PAT_0063,Patiala,30.203712,76.247526,rice,2023-11-15,2.18
PAT_0064,Patiala,30.250287,76.418706,rice,2023-11-07,1.76
PAT_0065,Patiala,30.365618,76.353094,rice,2023-11-08,1.26
PAT_0066,Patiala,30.266121,76.255253,rice,2023-10-23,2.19
PAT_0067,Patiala,30.452347,76.479681,rice,2023-10-19,3.67
PAT_0068,Patiala,30.358661,76.478947,rice,2023-11-01,1.8
PAT_0069,Patiala,30.282788,76.3314,rice,2023-11-05,2.23
PAT_0070,Patiala,30.445616,76.502257,rice,2023-10-16,1.1
PAT_0071,Patiala,30.328056,76.353678,rice,2023-11-06,3.55
PAT_0072,Patiala,30.205472,76.482728,rice,2023-11-06,5.86
PAT_0073,Patiala,30.382753,76.431827,rice,2023-10-30,2.34
PAT_0074,Patiala,30.241514,76.410438,rice,2023-11-08,0.75
PAT_0075,Patiala,30.430661,76.364755,rice,2023-11-14,2.3
PAT_0076,Patiala,30.471219,76.295877,rice,2023-11-03,1.33
PAT_0077,Patiala,30.246149,76.431288,rice,2023-11-29,1.8
PAT_0078,Patiala,30.453373,76.324913,rice,2023-11-29,4.06
PAT_0079,Patiala,30.21114,76.385683,rice,2023-10-20,3.45
PAT_0080,Patiala,30.266394,76.478879,rice,2023-11-14,5.84
PAT_0081,Patiala,30.328375,76.424957,rice,2023-11-23,1.83
PAT_0082,Patiala,30.441846,76.325356,rice,2023-11-20,4.77
PAT_0083,Patiala,30.231188,76.327648,rice,2023-11-19,3.39
PAT_0084,Patiala,30.437921,76.525816,rice,2023-11-08,1.09
PAT_0085,Patiala,30.275789,76.347027,rice,2023-11-29,3.22
PAT_0086,Patiala,30.439535,76.462657,rice,2023-11-06,0.6
PAT_0087,Patiala,30.327206,76.419961,rice,2023-11-20,1.22
PAT_0088,Patiala,30.311093,76.362164,rice,2023-11-05,1.53
PAT_0089,Patiala,30.411566,76.336892,rice,2023-11-18,3.34
PAT_0090,Patiala,30.44548,76.281064,rice,2023-11-11,1.13
PAT_0091,Patiala,30.28389,76.36764,rice,2023-11-23,4.7
PAT_0092,Patiala,30.268474,76.270637,rice,2023-10-28,2.78
PAT_0093,Patiala,30.416346,76.485057,rice,2023-11-02,3.57
PAT_0094,Patiala,30.402574,76.437689,rice,2023-11-17,1.79
PAT_0095,Patiala,30.354012,76.462671,rice,2023-11-13,4.1
PAT_0096,Patiala,30.334615,76.387784,rice,2023-10-29,1.0
PAT_0097,Patiala,30.386341,76.489292,rice,2023-11-16,2.51
PAT_0098,Patiala,30.213427,76.255197,rice,2023-10-21,5.94
PAT_0099,Patiala,30.337972,76.346445,rice,2023-11-08,5.89
PAT_0100,Patiala,30.27043,76.450098,rice,2023-10-27,2.06
PAT_0101,Patiala,30.219537,76.438217,rice,2023-10-25,4.22
PAT_0102,Patiala,30.269905,76.455809,rice,2023-10-15,4.73
PAT_0103,Patiala,30.40255,76.253755,rice,2023-10-31,5.95
PAT_0104,Patiala,30.267735,76.323687,rice,2023-11-16,4.97
PAT_0105,Patiala,30.244711,76.431863,rice,2023-11-29,0.7
PAT_0106,Patiala,30.354853,76.408146,rice,2023-11-18,2.17
PAT_0107,Patiala,30.445177,76.29247,rice,2023-11-16,5.17
PAT_0108,Patiala,30.25318,76.476885,rice,2023-10-31,0.93
PAT_0109,Patiala,30.336784,76.267993,rice,2023-11-15,4.85
PAT_0110,Patiala,30.43776,76.521653,rice,2023-11-15,4.2
PAT_0111,Patiala,30.415137,76.388512,rice,2023-11-03,4.04
PAT_0112,Patiala,30.447194,76.312827,rice,2023-11-25,3.23
PAT_0113,Patiala,30.404149,76.303662,rice,2023-11-02,5.88
PAT_0114,Patiala,30.321491,76.297808,rice,2023-10-24,2.32
PAT_0115,Patiala,30.311065,76.421364,rice,2023-10-30,5.93
PAT_0116,Patiala,30.382276,76.442878,rice,2023-11-26,2.27
PAT_0117,Patiala,30.439804,76.307884,rice,2023-11-17,5.85
PAT_0118,Patiala,30.441759,76.331921,rice,2023-10-19,4.21
PAT_0119,Patiala,30.330565,76.337376,rice,2023-11-09,1.25
PAT_0120,Patiala,30.353609,76.371947,rice,2023-10-28,3.32
PAT_0121,Patiala,30.2601,76.509711,rice,2023-11-18,5.45
PAT_0122,Patiala,30.230396,76.421298,rice,2023-11-13,5.17
PAT_0123,Patiala,30.292458,76.30154,rice,2023-10-23,2.0
PAT_0124,Patiala,30.325016,76.33817,rice,2023-10-27,1.99
PAT_0125,Patiala,30.381383,76.261749,rice,2023-11-23,4.29
PAT_0126,Patiala,30.249038,76.30876,rice,2023-10-30,1.6
PAT_0127,Patiala,30.200059,76.379555,rice,2023-11-03,2.0
PAT_0128,Patiala,30.478345,76.504051,rice,2023-10-16,1.68
PAT_0129,Patiala,30.286601,76.376737,rice,2023-10-24,4.91
PAT_0130,Patiala,30.235148,76.281746,rice,2023-11-22,2.79
PAT_0131,Patiala,30.443427,76.493884,rice,2023-10-20,3.66
PAT_0132,Patiala,30.243389,76.439016,rice,2023-10-19,5.54
PAT_0133,Patiala,30.327135,76.270163,rice,2023-11-04,2.75
PAT_0134,Patiala,30.426852,76.342196,rice,2023-11-10,5.31
PAT_0135,Patiala,30.276436,76.291005,rice,2023-11-04,0.69
PAT_0136,Patiala,30.278549,76.431733,rice,2023-10-29,1.28
PAT_0137,Patiala,30.230982,76.283968,rice,2023-11-16,5.31
PAT_0138,Patiala,30.464152,76.259937,rice,2023-10-18,4.68
PAT_0139,Patiala,30.406202,76.526035,rice,2023-10-30,2.07
PAT_0140,Patiala,30.326663,76.486741,rice,2023-10-31,4.51
PAT_0141,Patiala,30.331855,76.315378,rice,2023-11-03,5.2
PAT_0142,Patiala,30.311786,76.434104,rice,2023-11-17,2.7
PAT_0143,Patiala,30.333778,76.393875,rice,2023-11-24,5.88
PAT_0144,Patiala,30.324223,76.342748,rice,2023-11-19,2.55
PAT_0145,Patiala,30.237289,76.330043,rice,2023-11-21,2.85
PAT_0146,Patiala,30.24666,76.343894,rice,2023-10-18,4.86
PAT_0147,Patiala,30.26866,76.41823,rice,2023-11-04,3.62
PAT_0148,Patiala,30.254062,76.343435,rice,2023-11-25,3.75
PAT_0149,Patiala,30.341651,76.288514,rice,2023-11-03,3.49
PAT_0150,Patiala,30.274653,76.418385,rice,2023-11-04,0.89
PAT_0151,Patiala,30.29405,76.472098,rice,2023-10-26,3.83
PAT_0152,Patiala,30.314608,76.335509,rice,2023-10-26,5.54
PAT_0153,Patiala,30.295913,76.313169,rice,2023-11-24,4.6
PAT_0154,Patiala,30.390704,76.26077,rice,2023-11-25,1.22
PAT_0155,Patiala,30.378535,76.305541,rice,2023-10-15,4.79
PAT_0156,Patiala,30.279859,76.266944,rice,2023-10-25,0.7
PAT_0157,Patiala,30.32389,76.419696,rice,2023-11-02,1.11
PAT_0158,Patiala,30.254868,76.395244,rice,2023-11-23,2.5
PAT_0159,Patiala,30.33491,76.505655,rice,2023-10-24,2.78
PAT_0160,Patiala,30.476843,76.26516,rice,2023-11-09,5.63
PAT_0161,Patiala,30.340265,76.387952,rice,2023-11-06,3.29
PAT_0162,Patiala,30.322554,76.323197,rice,2023-11-26,4.12
PAT_0163,Patiala,30.359301,76.306917,rice,2023-11-09,4.04
PAT_0164,Patiala,30.311053,76.248132,rice,2023-11-16,2.96
PAT_0165,Patiala,30.201496,76.2679,rice,2023-11-06,0.95
PAT_0166,Patiala,30.276986,76.430438,rice,2023-11-03,2.2
PAT_0167,Patiala,30.479142,76.503465,rice,2023-10-25,5.82
PAT_0168,Patiala,30.442845,76.336192,rice,2023-11-10,4.62
PAT_0169,Patiala,30.238113,76.438574,rice,2023-11-04,0.59
PAT_0170,Patiala,30.276584,76.514407,rice,2023-11-06,2.24
PAT_0171,Patiala,30.250607,76.299409,rice,2023-11-04,5.13
PAT_0172,Patiala,30.41204,76.369219,rice,2023-11-06,1.65
PAT_0173,Patiala,30.212698,76.376436,rice,2023-11-05,4.51
PAT_0174,Patiala,30.314208,76.413417,rice,2023-11-21,2.9
PAT_0175,Patiala,30.361925,76.391801,rice,2023-10-24,3.29
PAT_0176,Patiala,30.463171,76.366748,rice,2023-11-15,0.59
PAT_0177,Patiala,30.265985,76.38707,rice,2023-11-29,3.54
PAT_0178,Patiala,30.399875,76.323801,rice,2023-11-08,4.16
PAT_0179,Patiala,30.396929,76.362059,rice,2023-10-28,1.48
PAT_0180,Patiala,30.315716,76.467209,rice,2023-11-02,5.5
PAT_0181,Patiala,30.366012,76.330724,rice,2023-10-16,4.57
PAT_0182,Patiala,30.29282,76.478333,rice,2023-11-15,0.91
PAT_0183,Patiala,30.202811,76.281332,rice,2023-11-21,5.33
PAT_0184,Patiala,30.318795,76.323881,rice,2023-10-22,2.86
PAT_0185,Patiala,30.310355,76.331309,rice,2023-11-11,4.11
PAT_0186,Patiala,30.238049,76.464019,rice,2023-10-21,1.61
PAT_0187,Patiala,30.404584,76.472464,rice,2023-10-29,0.98
PAT_0188,Patiala,30.46568,76.376553,rice,2023-10-20,3.97
PAT_0189,Patiala,30.206313,76.324939,rice,2023-11-21,5.37
PAT_0190,Patiala,30.275803,76.463954,rice,2023-11-07,4.14
PAT_0191,Patiala,30.232076,76.329045,rice,2023-11-02,2.93
PAT_0192,Patiala,30.377694,76.368258,rice,2023-10-25,1.84
PAT_0193,Patiala,30.394646,76.410552,rice,2023-11-16,3.55
PAT_0194,Patiala,30.261932,76.437421,rice,2023-11-07,2.63
PAT_0195,Patiala,30.301571,76.288826,rice,2023-11-26,3.81
PAT_0196,Patiala,30.295084,76.487658,rice,2023-11-11,5.15
PAT_0197,Patiala,30.230335,76.441511,rice,2023-11-22,6.0
PAT_0198,Patiala,30.262807,76.325447,rice,2023-11-02,2.93
PAT_0199,Patiala,30.27504,76.440658,rice,2023-10-24,1.71
PAT_0200,Patiala,30.341585,76.495761,rice,2023-11-06,4.86
PAT_0201,Patiala,30.339472,76.327678,rice,2023-11-24,5.33
PAT_0202,Patiala,30.398647,76.407106,rice,2023-10-23,5.34
PAT_0203,Patiala,30.233873,76.437997,rice,2023-11-04,1.16
PAT_0204,Patiala,30.33017,76.35537,rice,2023-10-24,5.68
PAT_0205,Patiala,30.290514,76.475073,rice,2023-11-01,4.17
PAT_0206,Patiala,30.457512,76.361119,rice,2023-11-18,2.64
PAT_0207,Patiala,30.244865,76.324113,rice,2023-11-10,3.11
PAT_0208,Patiala,30.295379,76.307411,rice,2023-11-24,3.17
PAT_0209,Patiala,30.400466,76.327174,rice,2023-11-08,3.96
PAT_0210,Patiala,30.420318,76.317155,rice,2023-11-18,3.97
PAT_0211,Patiala,30.242846,76.348763,rice,2023-11-24,3.97
PAT_0212,Patiala,30.252401,76.487236,rice,2023-11-17,0.79
PAT_0213,Patiala,30.36646,76.52237,rice,2023-11-26,4.9
PAT_0214,Patiala,30.366451,76.466165,rice,2023-11-08,4.11
PAT_0215,Patiala,30.393317,76.310687,rice,2023-10-28,1.81
PAT_0216,Patiala,30.474379,76.31068,rice,2023-11-18,1.8
PAT_0217,Patiala,30.440228,76.314936,rice,2023-10-18,4.43
PAT_0218,Patiala,30.24425,76.29144,rice,2023-10-31,3.17
PAT_0219,Patiala,30.268035,76.312884,rice,2023-10-30,2.54
PAT_0220,Patiala,30.28891,76.255624,rice,2023-10-15,3.92
PAT_0221,Patiala,30.375263,76.266724,rice,2023-10-22,5.3
PAT_0222,Patiala,30.362807,76.362253,rice,2023-10-29,3.06
PAT_0223,Patiala,30.258118,76.474227,rice,2023-10-28,5.51
PAT_0224,Patiala,30.262502,76.333907,rice,2023-11-26,1.38
PAT_0225,Patiala,30.285816,76.340086,rice,2023-11-11,1.54
PAT_0226,Patiala,30.457231,76.275768,rice,2023-11-13,0.54
PAT_0227,Patiala,30.439185,76.443956,rice,2023-11-06,3.78
PAT_0228,Patiala,30.262392,76.294049,rice,2023-10-31,3.09
PAT_0229,Patiala,30.298693,76.419164,rice,2023-10-30,4.15
PAT_0230,Patiala,30.414521,76.293558,rice,2023-10-25,0.74
PAT_0231,Patiala,30.322884,76.463627,rice,2023-11-15,4.36
PAT_0232,Patiala,30.312595,76.312685,rice,2023-11-13,3.42
PAT_0233,Patiala,30.257022,76.450244,rice,2023-11-18,2.1
PAT_0234,Patiala,30.341633,76.383179,rice,2023-10-24,3.8
PAT_0235,Patiala,30.322284,76.504353,rice,2023-11-01,5.34
PAT_0236,Patiala,30.376065,76.424702,rice,2023-11-22,3.85
PAT_0237,Patiala,30.321568,76.33709,rice,2023-11-17,0.64
PAT_0238,Patiala,30.201888,76.48536,rice,2023-11-11,0.76
PAT_0239,Patiala,30.346743,76.419097,rice,2023-10-25,5.43
PAT_0240,Patiala,30.253027,76.494564,rice,2023-10-24,4.7
PAT_0241,Patiala,30.267208,76.289108,rice,2023-10-23,2.69
PAT_0242,Patiala,30.26862,76.52659,rice,2023-10-29,1.76
PAT_0243,Patiala,30.432378,76.291453,rice,2023-11-13,1.74
PAT_0244,Patiala,30.317873,76.403298,rice,2023-11-29,1.16
PAT_0245,Patiala,30.42851,76.323812,rice,2023-10-17,3.52
PAT_0246,Patiala,30.368539,76.262436,rice,2023-11-09,1.43
PAT_0247,Patiala,30.244934,76.331474,rice,2023-11-03,5.57
PAT_0248,Patiala,30.343427,76.421501,rice,2023-10-21,2.47
PAT_0249,Patiala,30.277149,76.38779,rice,2023-11-01,2.39
PAT_0250,Patiala,30.32657,76.388505,rice,2023-10-28,5.91
PAT_0251,Patiala,30.26233,76.383533,rice,2023-11-05,2.42
PAT_0252,Patiala,30.400647,76.295749,rice,2023-10-21,3.7
PAT_0253,Patiala,30.316476,76.261342,rice,2023-11-23,2.77
PAT_0254,Patiala,30.419299,76.363468,rice,2023-11-26,5.66
PAT_0255,Patiala,30.281132,76.362325,rice,2023-10-15,2.39
