date,temperature,humidity,wind_speed,precipitation,solar_radiation,aqi,biomass_tons_per_ha,day_of_year,month,weekday,doy_sin,doy_cos,aqi_lag1,aqi_lag7,aqi_7d_mean
2020-05-25,34.2,28.25,9.725,0.0,23.7325,117.49873923403105,1.688,146,5,0,0.5877852522924732,-0.8090169943749473,79.48875859166913,82.86126697481856,79.19688543259778
2020-05-26,34.95,27.0,8.975,0.0,23.84,75.75679020322153,1.7,147,5,1,0.5737722679043246,-0.8190148866680801,117.49873923403105,71.31301166233344,79.83171093843895
2020-05-27,34.475,27.5,7.875,0.0,23.4625,83.90339617401328,1.586,148,5,2,0.5595892624101765,-0.8287700871745038,75.75679020322153,53.174585052420284,84.2215410986665
2020-05-28,32.725,38.75,16.6,0.95,21.175,44.79429501333618,2.131,149,5,3,0.545240438540651,-0.8382797052177744,83.90339617401328,54.76158292181836,82.79764282602619
2020-05-29,29.525,55.5,17.9,1.725,19.1475,54.14310288377976,1.568,150,5,4,0.5307300481619334,-0.8475409228928311,44.79429501333618,69.22002122152162,80.64379734920593
2020-05-30,27.075,69.0,12.075,10.3,17.6925,85.76117205731022,1.436,151,5,5,0.5160623910158528,-0.8565509959010036,54.14310288377976,108.9214993443906,77.33517916533731
2020-05-31,25.725,73.0,8.6,5.075,16.6475,142.53931257803305,1.562,152,5,6,0.5012418134457758,-0.865307254363206,85.76117205731022,79.48875859166913,86.34240116338931
2020-06-01,26.7,65.75,6.125,1.25,21.697499999999998,136.20891263280714,1.445,153,6,0,0.48627270710868997,-0.8738071036110808,142.53931257803305,117.49873923403105,89.01528307750017
2020-06-02,27.925,61.25,5.2,0.3,21.465,123.88923205633697,1.476,154,6,1,0.4711595076738638,-0.8820480249558537,136.20891263280714,75.75679020322153,95.89134619937381
2020-06-03,28.6,57.75,5.425,0.025,21.487499999999997,135.06735096198557,1.32,155,6,2,0.4559066935084588,-0.8900275764346767,123.88923205633697,83.90339617401328,103.20048259765555
2020-06-04,29.275,54.0,7.125,0.07500000000000001,21.51,142.08042606074167,1.397,156,6,3,0.440518784350495,-0.8977433935342337,135.06735096198557,44.79429501333618,117.09850131871349
2020-06-05,28.45,59.0,6.35,0.525,21.625,119.34080261436168,1.344,157,6,4,0.42500033996955416,-0.9051931898913974,142.08042606074167,54.14310288377976,126.41245842308233
2020-06-06,27.7,65.75,9.15,1.525,20.0275,119.94118962051878,1.356,158,6,5,0.4093559588156213,-0.9123747579707273,119.34080261436168,85.76117205731022,131.29531807496926
2020-06-07,28.5,61.75,6.25,0.375,21.5475,146.5022392632945,1.314,159,6,6,0.39359027665646673,-0.9192859697186104,119.94118962051878,142.53931257803305,131.86145045857805
2020-06-08,30.225,57.5,5.375,0.0,23.41,112.4494918483336,1.375,160,6,0,0.3777079652039649,-0.9259247771938498,146.5022392632945,136.20891263280714,128.46724748936754
2020-06-09,31.825000000000003,53.75,6.85,0.0,22.4925,94.48019166564423,1.265,161,6,1,0.36171373072976765,-0.9322892131745133,112.4494918483336,123.88923205633697,124.26595600498285
2020-06-10,32.275,54.75,6.475,0.075,20.8075,133.2347759874356,1.373,162,6,2,0.3456123126707335,-0.9383773917408641,94.48019166564423,135.06735096198557,124.00415958004714
2020-06-11,32.425,55.5,6.85,0.0,22.387500000000003,134.37112681609864,1.551,163,6,3,0.3294084822245304,-0.9441875088341993,133.2347759874356,142.08042606074167,122.90283111652671
2020-06-12,32.825,51.75,8.275,0.075,21.697499999999998,113.64340378298795,1.246,164,6,4,0.3131070409358269,-0.9497178427914316,134.37112681609864,119.34080261436168,122.08891699775904
2020-06-13,32.25,53.0,8.3,0.1,21.625,104.56623959423014,1.251,165,6,5,0.29671281927349075,-0.9549667548552551,113.64340378298795,119.94118962051878,119.8924955654321
2020-06-14,32.75,51.5,7.475,0.0,22.2175,114.2911183649388,1.485,166,6,6,0.28023067519921585,-0.9599326896597447,104.56623959423014,146.5022392632945,115.290906865667
2020-06-15,33.325,45.0,7.05,0.0,22.740000000000002,105.40156887670621,1.373,167,6,0,0.26366549272800704,-0.9646141756912435,114.2911183649388,112.4494918483336,114.28406072686307
2020-06-16,33.575,44.5,8.100000000000001,0.0,22.9125,87.85114697715701,1.296,168,6,1,0.24702218048093552,-0.9690098257244062,105.40156887670621,94.48019166564423,113.33705434279348
2020-06-17,33.825,47.0,8.975,0.0,23.362499999999997,119.88199879210899,1.251,169,6,2,0.23030567023061221,-0.9731183372332619,87.85114697715701,133.2347759874356,111.42951474346111
2020-06-18,34.575,47.25,8.625,0.0,23.08,112.73625434102243,1.522,170,6,3,0.21352091543979612,-0.9769384927771817,119.88199879210899,134.37112681609864,108.33881867559307
2020-06-19,34.175,50.5,9.65,0.025,21.7625,157.88059120185113,1.442,171,6,4,0.19667288979357647,-0.980469160361632,112.73625434102243,113.64340378298795,114.65841687828781
2020-06-20,33.675,53.0,8.425,1.5750000000000002,21.3475,91.5573905498839,1.203,172,6,5,0.1797665857255624,-0.9837092937736097,157.88059120185113,104.56623959423014,112.80000987195264
2020-06-21,33.325,53.25,9.375,0.05,21.5975,89.18994984340146,1.219,173,6,6,0.16280701293851715,-0.986657932891657,91.5573905498839,114.2911183649388,109.21412865459016
2020-06-22,31.900000000000002,62.0,9.1,1.7,22.1475,83.03382759921455,1.22,174,6,0,0.1457991969198751,-0.9893142039703663,89.18994984340146,105.40156887670621,106.01873704351992
2020-06-23,32.75,58.25,11.350000000000001,0.0,21.755,68.69074362611038,1.505,175,6,1,0.12874817745258132,-0.99167731989929,83.03382759921455,87.85114697715701,103.28153656479897
2020-06-24,31.85,64.25,10.525,0.275,20.3475,48.10565687283654,1.287,176,6,2,0.11165900712169512,-0.993746580436178,68.69074362611038,119.88199879210899,93.02777343347434
2020-06-25,30.675,70.0,6.1,0.725,17.1925,145.19533129641036,1.279,177,6,3,0.09453674981719912,-0.9955213724144752,48.10565687283654,112.73625434102243,97.66478442710118
2020-06-26,30.85,68.5,6.575,1.275,20.27,152.63905586736433,1.262,178,6,4,0.07738647923346301,-0.9970011699250151,145.19533129641036,157.88059120185113,96.91599366503165
2020-06-27,32.8,63.25,6.425000000000001,0.025,21.5,126.88929218288212,1.252,179,6,5,0.06021327736579302,-0.9981855344718586,152.63905586736433,91.5573905498839,101.9634081840314
2020-06-28,33.525,60.75,7.125,0.8,21.575,156.9803598274068,1.495,180,6,6,0.04302223300453059,-0.99907411510223,126.88929218288212,89.18994984340146,111.64775246746072
2020-06-29,32.5,66.25,7.574999999999999,4.5,21.245,112.51128688728184,1.323,181,6,0,0.02581844022713308,-0.9996666485105112,156.9803598274068,83.03382759921455,115.85881808004176
2020-06-30,31.950000000000003,66.25,8.5,0.025,22.5925,100.6993292737689,1.432,182,6,1,0.008606996888688698,-0.9999629591162655,112.51128688728184,68.69074362611038,120.43147317256442
2020-07-01,32.65,63.25,7.55,0.25,20.9375,134.5759618771345,1.307,183,7,2,-0.008606996888688009,-0.9999629591162655,100.6993292737689,48.10565687283654,132.78437388746414
2020-07-02,33.975,59.5,6.975,0.0,22.6675,145.6205065246782,1.253,184,7,3,-0.02581844022713239,-0.9996666485105112,134.5759618771345,145.19533129641036,132.8451132057881
2020-07-03,34.5,59.25,8.700000000000001,0.075,22.455,90.97671525619145,1.254,185,7,4,-0.04302223300453034,-0.99907411510223,145.6205065246782,152.63905586736433,124.03620740419197
2020-07-04,32.975,63.5,14.55,8.175,22.5225,82.80391413582772,1.587,186,7,5,-0.060213277365792774,-0.9981855344718586,90.97671525619145,126.88929218288212,117.73829625461278
2020-07-05,29.15,72.5,10.125,3.725,19.2875,119.7387991807367,1.357,187,7,6,-0.07738647923346322,-0.9970011699250151,82.80391413582772,156.9803598274068,112.41807330508848
2020-07-06,30.4,66.75,6.325,0.05,21.995,123.46135274900864,1.204,188,7,0,-0.09453674981719933,-0.9955213724144752,119.7387991807367,112.51128688728184,113.98236842819232
2020-07-07,30.875,68.25,12.05,1.125,20.625,144.87408377627168,1.301,189,7,1,-0.11165900712169444,-0.9937465804361781,123.46135274900864,100.6993292737689,120.29304764283555
2020-07-08,28.05,80.0,11.725,22.95,11.5275,102.74840117759481,1.22,190,7,2,-0.12874817745258066,-0.99167731989929,144.87408377627168,134.5759618771345,115.74625325718704
2020-07-09,29.425,79.0,4.975,11.875,19.8425,176.25862213392634,1.498,191,7,3,-0.14579919691987442,-0.9893142039703664,102.74840117759481,145.6205065246782,120.12312691565106
2020-07-10,32.15,69.0,5.875,0.025,21.5275,153.21525357228137,1.248,192,7,4,-0.16280701293851646,-0.9866579328916572,176.25862213392634,90.97671525619145,129.01434667509247
2020-07-11,30.65,73.5,7.425,3.125,19.595,117.31302804164983,1.507,193,7,5,-0.17976658572556214,-0.9837092937736098,153.21525357228137,82.80391413582772,133.9442200902099
2020-07-12,29.275,78.25,7.35,6.9,20.005,147.01411503776615,1.243,194,7,6,-0.19667288979357622,-0.9804691603616321,117.31302804164983,119.7387991807367,137.84069378407125
2020-07-13,29.7,75.25,6.0,0.375,23.0425,153.97202496450512,1.202,195,7,0,-0.2135209154397959,-0.9769384927771817,147.01411503776615,123.46135274900864,142.1993612434279
2020-07-14,31.2,72.0,5.425,0.0,23.497500000000002,152.91163219920477,1.221,196,7,1,-0.23030567023061196,-0.973118337233262,153.97202496450512,144.87408377627168,143.34758244670405
2020-07-15,31.0,73.25,10.75,0.125,21.66,80.50601376941229,1.259,197,7,2,-0.24702218048093527,-0.9690098257244063,152.91163219920477,102.74840117759481,140.1700985312494
2020-07-16,30.575,73.75,11.075,0.675,21.7525,130.27041169727084,1.247,198,7,3,-0.2636654927280072,-0.9646141756912435,80.50601376941229,176.25862213392634,133.6003541831558
2020-07-17,30.625,76.0,9.05,3.425,19.9925,132.23901915461377,1.203,199,7,4,-0.2802306751992161,-0.9599326896597445,130.27041169727084,153.21525357228137,130.6037492663461
2020-07-18,30.85,77.75,7.075,7.050000000000001,19.365,121.29282045846746,1.298,200,7,5,-0.2967128192734901,-0.9549667548552553,132.23901915461377,117.31302804164983,131.17229104017719
2020-07-19,30.725,78.25,6.6,1.0750000000000002,20.7375,132.0344221953617,1.209,201,7,6,-0.3131070409358267,-0.9497178427914317,121.29282045846746,147.01411503776615,129.0323349198337
2020-07-20,29.775,78.5,6.75,4.375,19.009999999999998,119.89264636179618,1.383,202,7,0,-0.3294084822245302,-0.9441875088341994,132.0344221953617,153.97202496450512,124.16385226230386
2020-07-21,26.15,87.75,8.95,21.5,7.9975000000000005,105.77762735003118,1.303,203,7,1,-0.3456123126707333,-0.9383773917408642,119.89264636179618,152.91163219920477,117.43042299813622
2020-07-22,26.625,85.5,4.625,6.5,14.89,176.75869805241348,1.265,204,7,2,-0.3617137307297674,-0.9322892131745134,105.77762735003118,80.50601376941229,131.18080646713636
2020-07-23,28.675,77.5,4.675000000000001,0.125,22.380000000000003,160.7249298481582,1.332,205,7,3,-0.37770796520396466,-0.9259247771938499,176.75869805241348,130.27041169727084,135.53145191726313
2020-07-24,29.55,75.25,8.75,0.125,21.57,93.99766078480596,1.319,206,7,4,-0.39359027665646645,-0.9192859697186105,160.7249298481582,132.23901915461377,130.06840072157632
2020-07-25,29.4,77.0,9.425,0.625,18.0375,122.72367313852698,1.485,207,7,5,-0.4093559588156211,-0.9123747579707274,93.99766078480596,121.29282045846746,130.2728082472991
2020-07-26,30.05,76.5,6.375,0.225,20.7,140.53780469865566,1.242,208,7,6,-0.42500033996955394,-0.9051931898913975,122.72367313852698,132.0344221953617,131.4875771763411
2020-07-27,31.0,75.25,5.325,1.1,20.64,156.93809781236973,1.206,209,7,0,-0.4405187843504952,-0.8977433935342336,140.53780469865566,119.89264636179618,136.77978452642304
2020-07-28,31.724999999999998,72.25,7.0,0.65,21.195,128.70206095227496,1.996,210,7,1,-0.455906693508459,-0.8900275764346766,156.93809781236973,105.77762735003118,140.05470361245784
2020-07-29,31.299999999999997,73.0,10.7,3.1,20.1375,90.22340643566454,1.324,211,7,2,-0.47115950767386394,-0.8820480249558535,128.70206095227496,176.75869805241348,127.69251909577945
2020-07-30,28.675,81.0,10.575,7.15,16.43,115.8216411942487,1.211,212,7,3,-0.4862727071086902,-0.8738071036110807,90.22340643566454,160.7249298481582,121.27776357379237
2020-07-31,29.475,79.0,6.025,5.325,20.509999999999998,115.3698900547248,1.467,213,7,4,-0.5012418134457756,-0.8653072543632061,115.8216411942487,93.99766078480596,124.33093918378077
2020-08-01,29.675,81.25,5.375,7.125,19.155,138.0966130925789,1.57,214,8,5,-0.5160623910158526,-0.8565509959010037,115.3698900547248,122.72367313852698,126.52707346293106
2020-08-02,30.45,78.0,6.375,1.05,20.985,140.86565094380057,1.856,215,8,6,-0.5307300481619331,-0.8475409228928312,138.0966130925789,140.53780469865566,126.5739086408089
2020-08-03,31.425,76.0,6.625,1.0,20.3625,131.6740318538973,1.504,216,8,0,-0.5452404385406507,-0.8382797052177745,140.86565094380057,156.93809781236973,122.96475636102711
2020-08-04,31.725,74.5,6.325,0.225,22.560000000000002,107.89759302229439,1.231,217,8,1,-0.5595892624101763,-0.828770087174504,131.6740318538973,128.70206095227496,119.99268951388704
2020-08-05,31.5,75.25,7.25,0.025,21.884999999999998,110.01044807849055,1.281,218,8,2,-0.5737722679043243,-0.8190148866680802,107.89759302229439,90.22340643566454,122.81940974857646
2020-08-06,31.375,73.0,9.425,0.125,17.57,114.19993070311543,1.273,219,8,3,-0.5877852522924734,-0.8090169943749472,110.01044807849055,115.8216411942487,122.58773682127172
2020-08-07,30.8,71.0,12.775,0.1,15.8625,95.97033902875191,1.337,220,8,4,-0.6016240632249227,-0.7987793728863648,114.19993070311543,115.3698900547248,119.81637238898988
2020-08-08,31.175,73.75,4.275,0.325,20.995,141.07850928922102,1.242,221,8,5,-0.6152845999633277,-0.7883050558305253,95.97033902875191,138.0966130925789,120.24235755993872
2020-08-09,30.275,82.25,5.65,10.5,18.125,136.07538296227824,1.439,222,8,6,-0.6287628145958345,-0.7775971469736268,141.07850928922102,140.86565094380057,119.55803356257842
2020-08-10,29.025,87.0,6.95,9.925,14.15,152.3189901299996,1.32,223,8,0,-0.6420547132365636,-0.7666588193001592,136.07538296227824,131.6740318538973,122.5073133163073
2020-08-11,29.35,85.75,5.975,13.7,15.5475,143.19019500779714,1.258,224,8,1,-0.655156357209085,-0.7554933140726804,152.3189901299996,107.89759302229439,127.54911359995056
2020-08-12,30.325,82.75,6.75,5.65,18.025,135.03609435620731,1.476,225,8,2,-0.6680638642135333,-0.7441039398713608,143.19019500779714,110.01044807849055,131.12420592533866
2020-08-13,28.8,83.75,11.975,13.475,16.869999999999997,165.8473023231983,1.22,226,8,3,-0.6807734094770159,-0.7324940716135792,135.03609435620731,114.19993070311543,138.5024018710648
2020-08-14,28.9,80.25,11.3,1.175,17.572499999999998,124.87975557180422,1.43,227,8,4,-0.6932812268869771,-0.7206671495538615,165.8473023231983,95.97033902875191,142.63231852007226
2020-08-15,29.9,79.5,7.975,0.35,20.9775,137.47331547445992,1.829,228,8,5,-0.7055836101071774,-0.70862667826446,124.87975557180422,141.07850928922102,142.11729083224924
2020-08-16,29.925,81.0,8.925,2.675,18.7825,122.02920881217108,1.324,229,8,6,-0.7176769136759615,-0.6963762255968726,137.47331547445992,136.07538296227824,140.11069452509108
2020-08-17,30.0,82.0,8.825,1.3,16.7925,134.1237438577134,1.314,230,8,0,-0.7295575540864876,-0.6839194216246105,122.02920881217108,152.3189901299996,137.51137362905018
2020-08-18,29.975,83.75,7.575,10.8,18.005000000000003,139.4112219169257,1.274,231,8,1,-0.7412220108485957,-0.6712599575675315,134.1237438577134,143.19019500779714,136.97152033035428
2020-08-19,28.65,87.0,8.825,14.899999999999999,15.615,130.89254445068718,1.299,232,8,2,-0.7526668275320083,-0.6584015846980489,139.4112219169257,135.03609435620731,136.3795846295657
2020-08-20,27.1,87.0,12.55,5.3,12.6575,130.5513449244848,1.436,233,8,3,-0.7638886127905429,-0.64534811322955,130.89254445068718,165.8473023231983,131.33730500117804
2020-08-21,26.400000000000002,88.75,10.625,21.825,9.872499999999999,139.43803115820214,1.207,234,8,4,-0.7748840413670406,-0.6321034111873488,130.5513449244848,124.87975557180422,133.41705865637775
2020-08-22,28.325,79.75,5.3,0.19999999999999998,19.4525,143.66796244476063,1.416,235,8,5,-0.7856498550787144,-0.6186714032625032,139.43803115820214,137.47331547445992,134.30200822356355
2020-08-23,28.625,80.75,7.550000000000001,0.5,20.0275,100.07972885150161,1.251,236,8,6,-0.7961828637826154,-0.6050560696488494,143.66796244476063,122.02920881217108,131.1663682291822
2020-08-24,28.95,79.25,10.825,0.35,19.32,108.25226014509431,1.211,237,8,0,-0.8064799463209447,-0.5912614448635782,100.07972885150161,134.1237438577134,127.47044198452235
2020-08-25,28.9,80.0,10.5,2.2,18.8475,127.18494763631583,1.278,238,8,1,-0.8165380514459157,-0.5772916165517278,108.25226014509431,139.4112219169257,125.72383137300665
2020-08-26,28.35,84.75,8.325,6.1,16.0275,160.26717629611954,1.264,239,8,2,-0.8263541987239094,-0.5631507242749187,127.18494763631583,130.89254445068718,129.92020735092555
2020-08-27,28.5,82.5,5.375,2.75,18.22,130.2132241952478,1.779,240,8,3,-0.8359254794186365,-0.5488429582847199,160.26717629611954,130.5513449244848,129.871904389606
2020-08-28,27.95,85.5,4.125,10.45,17.7275,188.5189902469074,1.41,241,8,4,-0.8452490573530634,-0.5343725582809785,130.2132241952478,139.43803115820214,136.88346997370672
2020-08-29,28.35,83.25,3.775,0.7999999999999999,19.9725,173.27574569818276,1.21,242,8,5,-0.8543221697498269,-0.5197438121555157,188.5189902469074,143.66796244476063,141.11315329562416
2020-08-30,28.55,81.5,9.625,2.15,17.404999999999998,116.63216401924839,1.796,243,8,6,-0.8631421280499115,-0.5049610547215202,173.27574569818276,100.07972885150161,143.4777868910166
2020-08-31,28.4,78.0,16.55,2.375,18.427500000000002,87.20349215570637,1.213,244,8,0,-0.8717063187093217,-0.4900286664290594,116.63216401924839,108.25226014509431,140.47082003538972
2020-09-01,28.35,77.5,11.95,0.675,17.7,101.32535596018978,1.329,245,9,1,-0.8800122039735356,-0.4749510720670502,87.20349215570637,127.18494763631583,136.776592653086
2020-09-02,28.775,79.75,7.225,0.875,18.945,140.1512346812382,1.39,246,9,2,-0.888057322629493,-0.4597327394521046,101.32535596018978,160.26717629611954,133.90288670810295
2020-09-03,28.225,84.75,8.65,9.6,15.455,165.1741149488637,1.557,247,9,3,-0.8958392907349089,-0.4443781781046134,140.1512346812382,130.2132241952478,138.89729967290523
2020-09-04,28.125,85.75,6.575,3.5999999999999996,15.865,131.28531382804613,1.424,248,9,4,-0.9033558023246842,-0.4288919379124841,165.1741149488637,188.5189902469074,130.72106018449648
2020-09-05,27.8,86.75,3.925,6.4,14.2525,143.57089668605246,1.231,249,9,5,-0.9106046300942162,-0.41327860778290443,131.28531382804613,173.27574569818276,126.47751032562073
2020-09-06,27.85,86.75,3.9,8.35,16.62,170.3617964831038,1.262,250,9,6,-0.9175836260593934,-0.3975428142825566,143.57089668605246,116.63216401924839,134.1531721061715
2020-09-07,28.55,81.0,4.7,0.5750000000000001,19.7575,174.873307144563,1.248,251,9,0,-0.9242907221930934,-0.3816892202666586,170.3617964831038,87.20349215570637,146.67743139029386
2020-09-08,29.1,78.25,5.125,0.0,21.0975,169.26564564520282,1.301,252,9,1,-0.9307239310379793,-0.3657225234972692,174.873307144563,101.32535596018978,156.38318705958145
2020-09-09,29.5,76.0,5.75,0.0,20.7925,139.20016955580587,1.282,253,9,2,-0.9368813462954315,-0.34964745525122826,169.26564564520282,140.1512346812382,156.2473206130911
2020-09-10,29.55,75.0,6.35,0.0,20.9625,142.84261673443584,1.479,254,9,3,-0.9427611433904206,-0.33346877891818705,139.20016955580587,165.1741149488637,153.05710658245857
2020-09-11,29.925,72.25,5.425,0.0,20.8825,150.4740218928946,1.412,255,9,4,-0.9483615800121716,-0.31719128858910595,142.84261673443584,131.28531382804613,155.79835059172265
2020-09-12,29.75,71.0,5.375,0.0,21.314999999999998,123.21479514233619,1.343,256,9,5,-0.9536809966304455,-0.300819807635668,150.4740218928946,143.57089668605246,152.89033608547743
2020-09-13,29.825,70.25,4.675,0.05,20.9375,130.21105404238205,1.32,257,9,6,-0.9587178169872964,-0.2843591872810036,123.21479514233619,170.3617964831038,147.15451573680292
2020-09-14,29.65,68.75,4.8,0.0,21.189999999999998,122.6948175770011,1.569,258,9,0,-0.9634705485641486,-0.26781430516217486,130.21105404238205,174.873307144563,139.70044579857978
2020-09-15,30.325,67.75,5.675,0.0,20.7575,163.8172527319414,1.424,259,9,1,-0.9679377830240642,-0.25119006388481957,122.6948175770011,169.26564564520282,138.92210395382816
2020-09-16,31.325,65.25,7.5,0.0,18.6875,134.69695938787638,1.37,260,9,2,-0.9721181966290612,-0.23449138957041052,163.8172527319414,139.20016955580587,138.2787882155525
2020-09-17,31.1,64.0,7.525,0.0,20.1575,117.61360883191614,1.663,261,9,3,-0.9760105506323682,-0.21772323039653224,134.69695938787638,142.84261673443584,134.67464422947828
2020-09-18,30.95,64.25,6.35,0.0,20.545,132.15125021142305,1.486,262,9,4,-0.9796136916454901,-0.20089055513063528,117.61360883191614,150.4740218928946,132.05710541783947
2020-09-19,30.325,65.25,4.925,0.0,20.585,133.3177347271594,1.454,263,9,5,-0.9829265519799822,-0.18399835165767986,132.15125021142305,123.21479514233619,133.50038250138564
2020-09-20,29.9,63.25,6.8,0.0,20.965,121.52368216003686,1.516,264,9,6,-0.9859481499638303,-0.1670516255021195,133.3177347271594,130.21105404238205,132.25932937533634
2020-09-21,30.025000000000002,60.5,6.2,0.0,20.62,124.89066262378316,2.129,265,9,0,-0.9886775902323404,-0.15005539834465262,121.52368216003686,122.6948175770011,132.57302152487662
2020-09-22,29.8,66.0,5.7,0.325,18.32,124.3947494561459,1.718,266,9,1,-0.9911140639934546,-0.13301470653419636,124.89066262378316,163.8172527319414,126.94123534262015
2020-09-23,29.575,71.0,5.7,0.625,18.01,150.97058873195508,1.631,267,9,2,-0.9932568492674143,-0.11593459959550066,124.3947494561459,134.69695938787638,129.26603953463137
2020-09-24,29.85,66.75,7.05,0.07500000000000001,18.927500000000002,136.6899976357756,1.989,268,9,3,-0.9951053111006974,-0.09882013873287211,150.97058873195508,117.61360883191614,131.9912379351827
2020-09-25,29.525,61.75,6.925,0.0,18.7725,78.9100669534892,1.727,269,9,4,-0.99665890175417,-0.08167639533042288,136.6899976357756,132.15125021142305,124.38535461262074
2020-09-26,28.075,61.25,6.65,0.05,17.205,133.6038119225642,1.905,270,9,5,-0.9979171608653922,-0.06450844944931625,78.9100669534892,133.3177347271594,124.42622278339286
2020-09-27,28.025,59.0,6.1,0.0,19.92,111.1491007825036,1.884,271,9,6,-0.9988797155850335,-0.04732138832243232,133.6038119225642,121.52368216003686,122.94413972945952
2020-09-28,27.75,59.75,6.575,0.0,19.5625,160.556434910608,2.06,272,9,0,-0.9995462806873573,-0.03012030484690836,111.1491007825036,124.89066262378316,128.0392500561488
2020-09-29,27.325,59.75,7.3,0.0,18.96,114.7344383414528,2.085,273,9,1,-0.9999166586547379,-0.012910296075008843,160.556434910608,124.3947494561459,126.65920561119265
2020-09-30,27.0,58.0,8.65,0.0,19.857499999999998,89.07392029659971,2.165,274,9,2,-0.9999907397361901,0.004303538296243821,114.7344383414528,150.97058873195508,117.81682440614188
2020-10-01,27.325,56.75,6.8500000000000005,0.0,19.715,106.78132443329609,2.212,275,10,3,-0.9997685019798909,0.021516097436222233,89.07392029659971,136.6899976357756,113.54415680578767
2020-10-02,27.075,55.0,7.525,0.0,19.564999999999998,129.4754503685099,2.303,276,10,4,-0.9992500112396835,0.03872228089217399,106.78132443329609,78.9100669534892,120.76778300793346
2020-10-03,26.475,51.0,6.575,0.0,19.6475,109.96230252961331,2.551,277,10,5,-0.9984354211555643,0.05591699010060302,129.4754503685099,133.6038119225642,117.3904245232262
2020-10-04,26.45,50.25,7.125,0.0,19.4675,129.56039209296438,2.539,278,10,6,-0.9973249731081555,0.07309512989807776,109.96230252961331,111.1491007825036,120.02060899614919
2020-10-05,26.475,52.25,8.55,0.0,19.36,92.86838997636863,2.547,279,10,0,-0.9959189961471792,0.0902516100310407,129.56039209296438,160.556434910608,110.35088829125785
2020-10-06,26.7,53.25,6.7749999999999995,0.0,19.2325,146.7562623377976,2.788,280,10,1,-0.994217906893952,0.10738134666416306,92.86838997636863,114.7344383414528,114.92543457644994
2020-10-07,26.475,53.75,6.5,0.0,18.9175,112.65313179519106,3.14,281,10,2,-0.9922222094179324,0.12447926388678869,146.7562623377976,89.07392029659971,118.293893361963
2020-10-08,26.575,51.25,6.3,0.0,18.69,118.0348785913512,2.95,282,10,3,-0.989932495087353,0.141540295217043,112.65313179519106,106.78132443329609,119.90154395597087
2020-10-09,26.775,52.75,6.225,0.0,18.387500000000003,117.95846771774244,3.365,283,10,4,-0.9873494423939864,0.15855938510313475,118.0348785913512,129.4754503685099,118.25626072014695
2020-10-10,26.875,53.0,7.25,0.0,18.25,114.50787112040908,3.324,284,10,5,-0.9844738167520923,0.17553149042142777,117.95846771774244,109.96230252961331,118.90562766168921
2020-10-11,26.75,50.5,7.1,0.0,18.3225,126.40698820166216,3.267,285,10,6,-0.9813064702716093,0.19245158197082995,114.50787112040908,129.56039209296438,118.45514139150316
2020-10-12,26.4,50.0,5.375,0.0,18.1825,128.02432645429462,3.511,286,10,0,-0.9778483415056567,0.20931464596304888,126.40698820166216,92.86838997636863,123.47741803120688
2020-10-13,26.725,54.75,7.275,0.0,17.2475,123.74979916805785,3.554,287,10,1,-0.9741004551724206,0.22611568550828803,128.02432645429462,146.7562623377976,120.19078043552977
2020-10-14,26.475,51.25,6.625,0.0,17.3425,126.27558479295983,3.799,288,10,2,-0.970063921851507,0.2428497220959358,123.74979916805785,112.65313179519106,122.13684514949674
2020-10-15,25.6,40.25,7.225,0.0,17.905,121.75239229538433,3.797,289,10,3,-0.965739937654855,0.25951179706979943,126.27558479295983,118.0348785913512,122.66791853578718
2020-10-16,25.325,41.5,5.9,0.0,17.630000000000003,122.41300377834241,3.984,290,10,4,-0.9611297838723007,0.27609697309746883,121.75239229538433,117.95846771774244,123.30428083015862
2020-10-17,25.3,42.5,6.325,0.0,17.4075,119.81047544787822,4.043,291,10,5,-0.9562348265919058,0.2926003356333479,122.41300377834241,114.50787112040908,124.06179573408278
2020-10-18,24.75,41.0,8.25,0.0,17.4975,149.8740629748806,4.174,292,10,6,-0.9510565162951536,0.30901699437494723,119.81047544787822,126.40698820166216,127.4142349873997
2020-10-19,24.575,40.5,7.825,0.0,17.405,83.8968952740814,4.486,293,10,0,-0.9455963874271428,0.3253420847119795,149.8740629748806,128.02432645429462,121.11031624736924
2020-10-20,24.425,40.25,6.575,0.0,17.18,81.74317037176174,4.673,294,10,1,-0.9398560579418953,0.341570769167856,83.8968952740814,123.74979916805785,115.10936927646979
2020-10-21,24.425,37.25,7.575,0.0,15.57,90.2539653383025,4.687,295,10,2,-0.9338372288229252,0.35769823883312546,81.74317037176174,126.27558479295983,109.96342364009016
2020-10-22,24.125,39.25,6.8,0.0,16.2825,109.62944811144578,4.685,296,10,3,-0.9275416835791965,0.3737197147904692,90.2539653383025,121.75239229538433,108.23157447095608
2020-10-23,23.85,41.5,5.375,0.0,16.6,131.45853786349224,4.663,297,10,4,-0.9209712877166347,0.38963044953078774,109.62944811144578,122.41300377834241,109.5237936259775
2020-10-24,23.9,44.25,5.95,0.0,16.3025,97.18499650444608,4.967,298,10,5,-0.9141279881853337,0.4054257283599973,131.45853786349224,119.81047544787822,106.29158234834435
2020-10-25,23.9,41.5,7.475,0.0,15.785,80.68057584541779,4.85,299,10,6,-0.9070138128026362,0.42110087079608916,97.18499650444608,149.8740629748806,96.4067984727068
