date,temperature,humidity,wind_speed,precipitation,solar_radiation
2020-04-25,27.175,47.5,6.475,0.1,19.54
2020-04-26,25.9,59.25,10.625,2.05,19.052500000000002
2020-04-27,24.25,70.5,14.95,12.674999999999999,17.52
2020-04-28,25.425,62.5,8.525,0.325,21.3425
2020-04-29,27.325,56.25,5.75,0.0,23.54
2020-04-30,28.075,56.0,7.3999999999999995,0.375,21.175
2020-05-01,29.425,51.0,6.45,0.0,23.535
2020-05-02,28.775,57.0,13.600000000000001,0.3,18.759999999999998
2020-05-03,26.975,64.25,12.325,3.775,19.560000000000002
2020-05-04,26.525,64.5,6.275,0.05,21.814999999999998
2020-05-05,27.525,48.0,8.525,0.15,20.317500000000003
2020-05-06,25.875,51.25,9.6,3.175,18.615000000000002
2020-05-07,27.125,46.5,7.75,0.0,24.33
2020-05-08,29.075,39.5,6.8,0.0,23.9125
2020-05-09,29.6,41.75,7.65,0.65,21.0425
2020-05-10,28.925,50.75,12.275,2.5,21.5475
2020-05-11,28.55,54.75,13.675,1.4000000000000001,19.575
2020-05-12,28.85,52.75,6.025,0.0,22.2825
2020-05-13,28.875,52.75,6.0,0.15,18.8675
2020-05-14,28.1,56.25,8.75,0.725,17.5875
2020-05-15,28.875,45.0,11.9,0.0,24.0275
2020-05-16,29.4,43.25,9.100000000000001,0.0,24.43
2020-05-17,30.025,36.0,8.3,0.0,22.572499999999998
2020-05-18,30.05,29.5,9.35,0.0,23.65
2020-05-19,29.05,29.25,9.5,0.0,21.205000000000002
2020-05-20,29.775,30.75,10.774999999999999,0.0,25.3175
2020-05-21,31.225,29.0,11.675,0.0,25.465
2020-05-22,32.675,30.25,5.875,0.0,24.509999999999998
2020-05-23,33.425,31.0,10.875,0.0,22.0875
2020-05-24,33.275,33.25,9.25,0.0,22.9925
2020-05-25,34.2,28.25,9.725,0.0,23.7325
2020-05-26,34.95,27.0,8.975,0.0,23.84
2020-05-27,34.475,27.5,7.875,0.0,23.4625
2020-05-28,32.725,38.75,16.6,0.95,21.175
2020-05-29,29.525,55.5,17.9,1.725,19.1475
2020-05-30,27.075,69.0,12.075,10.3,17.6925
2020-05-31,25.725,73.0,8.6,5.075,16.6475
2020-06-01,26.7,65.75,6.125,1.25,21.697499999999998
2020-06-02,27.925,61.25,5.2,0.3,21.465
2020-06-03,28.6,57.75,5.425,0.025,21.487499999999997
2020-06-04,29.275,54.0,7.125,0.07500000000000001,21.51
2020-06-05,28.45,59.0,6.35,0.525,21.625
2020-06-06,27.7,65.75,9.15,1.525,20.0275
2020-06-07,28.5,61.75,6.25,0.375,21.5475
2020-06-08,30.225,57.5,5.375,0.0,23.41
2020-06-09,31.825000000000003,53.75,6.85,0.0,22.4925
2020-06-10,32.275,54.75,6.475,0.075,20.8075
2020-06-11,32.425,55.5,6.85,0.0,22.387500000000003
2020-06-12,32.825,51.75,8.275,0.075,21.697499999999998
2020-06-13,32.25,53.0,8.3,0.1,21.625
2020-06-14,32.75,51.5,7.475,0.0,22.2175
2020-06-15,33.325,45.0,7.05,0.0,22.740000000000002
2020-06-16,33.575,44.5,8.100000000000001,0.0,22.9125
2020-06-17,33.825,47.0,8.975,0.0,23.362499999999997
2020-06-18,34.575,47.25,8.625,0.0,23.08
2020-06-19,34.175,50.5,9.65,0.025,21.7625
2020-06-20,33.675,53.0,8.425,1.5750000000000002,21.3475
2020-06-21,33.325,53.25,9.375,0.05,21.5975
2020-06-22,31.900000000000002,62.0,9.1,1.7,22.1475
2020-06-23,32.75,58.25,11.350000000000001,0.0,21.755
2020-06-24,31.85,64.25,10.525,0.275,20.3475
2020-06-25,30.675,70.0,6.1,0.725,17.1925
2020-06-26,30.85,68.5,6.575,1.275,20.27
2020-06-27,32.8,63.25,6.425000000000001,0.025,21.5
2020-06-28,33.525,60.75,7.125,0.8,21.575
2020-06-29,32.5,66.25,7.574999999999999,4.5,21.245
2020-06-30,31.950000000000003,66.25,8.5,0.025,22.5925
2020-07-01,32.65,63.25,7.55,0.25,20.9375
2020-07-02,33.975,59.5,6.975,0.0,22.6675
2020-07-03,34.5,59.25,8.700000000000001,0.075,22.455
2020-07-04,32.975,63.5,14.55,8.175,22.5225
2020-07-05,29.15,72.5,10.125,3.725,19.2875
2020-07-06,30.4,66.75,6.325,0.05,21.995
2020-07-07,30.875,68.25,12.05,1.125,20.625
2020-07-08,28.05,80.0,11.725,22.95,11.5275
2020-07-09,29.425,79.0,4.975,11.875,19.8425
2020-07-10,32.15,69.0,5.875,0.025,21.5275
2020-07-11,30.65,73.5,7.425,3.125,19.595
2020-07-12,29.275,78.25,7.35,6.9,20.005
2020-07-13,29.7,75.25,6.0,0.375,23.0425
2020-07-14,31.2,72.0,5.425,0.0,23.497500000000002
2020-07-15,31.0,73.25,10.75,0.125,21.66
2020-07-16,30.575,73.75,11.075,0.675,21.7525
2020-07-17,30.625,76.0,9.05,3.425,19.9925
2020-07-18,30.85,77.75,7.075,7.050000000000001,19.365
2020-07-19,30.725,78.25,6.6,1.0750000000000002,20.7375
2020-07-20,29.775,78.5,6.75,4.375,19.009999999999998
2020-07-21,26.15,87.75,8.95,21.5,7.9975000000000005
2020-07-22,26.625,85.5,4.625,6.5,14.89
2020-07-23,28.675,77.5,4.675000000000001,0.125,22.380000000000003
2020-07-24,29.55,75.25,8.75,0.125,21.57
2020-07-25,29.4,77.0,9.425,0.625,18.0375
2020-07-26,30.05,76.5,6.375,0.225,20.7
2020-07-27,31.0,75.25,5.325,1.1,20.64
2020-07-28,31.724999999999998,72.25,7.0,0.65,21.195
2020-07-29,31.299999999999997,73.0,10.7,3.1,20.1375
2020-07-30,28.675,81.0,10.575,7.15,16.43
2020-07-31,29.475,79.0,6.025,5.325,20.509999999999998
2020-08-01,29.675,81.25,5.375,7.125,19.155
2020-08-02,30.45,78.0,6.375,1.05,20.985
2020-08-03,31.425,76.0,6.625,1.0,20.3625
2020-08-04,31.725,74.5,6.325,0.225,22.560000000000002
2020-08-05,31.5,75.25,7.25,0.025,21.884999999999998
2020-08-06,31.375,73.0,9.425,0.125,17.57
2020-08-07,30.8,71.0,12.775,0.1,15.8625
2020-08-08,31.175,73.75,4.275,0.325,20.995
2020-08-09,30.275,82.25,5.65,10.5,18.125
2020-08-10,29.025,87.0,6.95,9.925,14.15
2020-08-11,29.35,85.75,5.975,13.7,15.5475
2020-08-12,30.325,82.75,6.75,5.65,18.025
2020-08-13,28.8,83.75,11.975,13.475,16.869999999999997
2020-08-14,28.9,80.25,11.3,1.175,17.572499999999998
2020-08-15,29.9,79.5,7.975,0.35,20.9775
2020-08-16,29.925,81.0,8.925,2.675,18.7825
2020-08-17,30.0,82.0,8.825,1.3,16.7925
2020-08-18,29.975,83.75,7.575,10.8,18.005000000000003
2020-08-19,28.65,87.0,8.825,14.899999999999999,15.615
2020-08-20,27.1,87.0,12.55,5.3,12.6575
2020-08-21,26.400000000000002,88.75,10.625,21.825,9.872499999999999
2020-08-22,28.325,79.75,5.3,0.19999999999999998,19.4525
2020-08-23,28.625,80.75,7.550000000000001,0.5,20.0275
2020-08-24,28.95,79.25,10.825,0.35,19.32
2020-08-25,28.9,80.0,10.5,2.2,18.8475
2020-08-26,28.35,84.75,8.325,6.1,16.0275
2020-08-27,28.5,82.5,5.375,2.75,18.22
2020-08-28,27.95,85.5,4.125,10.45,17.7275
2020-08-29,28.35,83.25,3.775,0.7999999999999999,19.9725
2020-08-30,28.55,81.5,9.625,2.15,17.404999999999998
2020-08-31,28.4,78.0,16.55,2.375,18.427500000000002
2020-09-01,28.35,77.5,11.95,0.675,17.7
2020-09-02,28.775,79.75,7.225,0.875,18.945
2020-09-03,28.225,84.75,8.65,9.6,15.455
2020-09-04,28.125,85.75,6.575,3.5999999999999996,15.865
2020-09-05,27.8,86.75,3.925,6.4,14.2525
2020-09-06,27.85,86.75,3.9,8.35,16.62
2020-09-07,28.55,81.0,4.7,0.5750000000000001,19.7575
2020-09-08,29.1,78.25,5.125,0.0,21.0975
2020-09-09,29.5,76.0,5.75,0.0,20.7925
2020-09-10,29.55,75.0,6.35,0.0,20.9625
2020-09-11,29.925,72.25,5.425,0.0,20.8825
2020-09-12,29.75,71.0,5.375,0.0,21.314999999999998
2020-09-13,29.825,70.25,4.675,0.05,20.9375
2020-09-14,29.65,68.75,4.8,0.0,21.189999999999998
2020-09-15,30.325,67.75,5.675,0.0,20.7575
2020-09-16,31.325,65.25,7.5,0.0,18.6875
2020-09-17,31.1,64.0,7.525,0.0,20.1575
2020-09-18,30.95,64.25,6.35,0.0,20.545
2020-09-19,30.325,65.25,4.925,0.0,20.585
2020-09-20,29.9,63.25,6.8,0.0,20.965
2020-09-21,30.025000000000002,60.5,6.2,0.0,20.62
2020-09-22,29.8,66.0,5.7,0.325,18.32
2020-09-23,29.575,71.0,5.7,0.625,18.01
2020-09-24,29.85,66.75,7.05,0.07500000000000001,18.927500000000002
2020-09-25,29.525,61.75,6.925,0.0,18.7725
2020-09-26,28.075,61.25,6.65,0.05,17.205
2020-09-27,28.025,59.0,6.1,0.0,19.92
2020-09-28,27.75,59.75,6.575,0.0,19.5625
2020-09-29,27.325,59.75,7.3,0.0,18.96
2020-09-30,27.0,58.0,8.65,0.0,19.857499999999998
2020-10-01,27.325,56.75,6.8500000000000005,0.0,19.715
2020-10-02,27.075,55.0,7.525,0.0,19.564999999999998
2020-10-03,26.475,51.0,6.575,0.0,19.6475
2020-10-04,26.45,50.25,7.125,0.0,19.4675
2020-10-05,26.475,52.25,8.55,0.0,19.36
2020-10-06,26.7,53.25,6.7749999999999995,0.0,19.2325
2020-10-07,26.475,53.75,6.5,0.0,18.9175
2020-10-08,26.575,51.25,6.3,0.0,18.69
2020-10-09,26.775,52.75,6.225,0.0,18.387500000000003
2020-10-10,26.875,53.0,7.25,0.0,18.25
2020-10-11,26.75,50.5,7.1,0.0,18.3225
2020-10-12,26.4,50.0,5.375,0.0,18.1825
2020-10-13,26.725,54.75,7.275,0.0,17.2475
2020-10-14,26.475,51.25,6.625,0.0,17.3425
2020-10-15,25.6,40.25,7.225,0.0,17.905
2020-10-16,25.325,41.5,5.9,0.0,17.630000000000003
2020-10-17,25.3,42.5,6.325,0.0,17.4075
2020-10-18,24.75,41.0,8.25,0.0,17.4975
2020-10-19,24.575,40.5,7.825,0.0,17.405
2020-10-20,24.425,40.25,6.575,0.0,17.18
2020-10-21,24.425,37.25,7.575,0.0,15.57
2020-10-22,24.125,39.25,6.8,0.0,16.2825
2020-10-23,23.85,41.5,5.375,0.0,16.6
2020-10-24,23.9,44.25,5.95,0.0,16.3025
2020-10-25,23.9,41.5,7.475,0.0,15.785
2020-10-26,23.55,37.5,7.85,0.0,16.0825
2020-10-27,22.175,43.75,7.825,0.0,16.2325
2020-10-28,21.825,45.0,6.525,0.0,16.1225
2020-10-29,21.975,43.0,5.975,0.0,15.81
2020-10-30,22.0,44.25,8.8,0.0,15.700000000000001
2020-10-31,21.425,42.25,9.75,0.0,15.817499999999999
2020-11-01,20.975,38.0,8.5,0.0,15.575
2020-11-02,21.1,35.5,7.275,0.0,15.2925
2020-11-03,21.2,41.25,6.25,0.0,15.120000000000001
2020-11-04,21.575,47.5,7.675,0.0,14.8775
2020-11-05,21.55,43.5,6.65,0.0,14.9525
2020-11-06,21.175,42.75,8.15,0.0,14.935
2020-11-07,20.925,45.25,8.3,0.0,14.7925
2020-11-08,20.2,49.5,5.9,0.0,14.5325
2020-11-09,20.0,51.75,5.8,0.0,14.39
2020-11-10,20.2,54.25,5.775,0.0,13.8225
2020-11-11,20.175,58.5,4.85,0.0,13.9225
2020-11-12,20.125,55.0,5.2,0.0,13.2375
2020-11-13,19.424999999999997,55.75,6.9,0.0,13.842500000000001
2020-11-14,18.925,60.5,5.15,0.0,11.7125
2020-11-15,18.0,70.75,12.475,11.85,7.4125
2020-11-16,17.175,78.5,8.8,3.5749999999999997,9.3775
2020-11-17,16.85,72.0,7.7,0.0,13.185
2020-11-18,15.725000000000001,62.25,6.325,0.0,13.515
2020-11-19,15.525,57.5,5.175,0.0,13.3725
2020-11-20,15.625,57.0,10.25,0.0,13.27
2020-11-21,14.524999999999999,54.5,10.275,0.0,13.3975
2020-11-22,14.375,58.5,7.425,0.0,11.32
2020-11-23,15.0,62.5,5.800000000000001,0.0,8.4125
2020-11-24,15.850000000000001,68.5,5.75,0.175,8.182500000000001
2020-11-25,14.7,77.5,7.875,2.375,5.2875
2020-11-26,15.399999999999999,75.25,7.35,2.8,11.8
2020-11-27,15.975,66.75,10.525,0.0,12.635000000000002
2020-11-28,14.925,64.25,9.3,0.0,12.7925
2020-11-29,15.175,64.75,5.125,0.0,11.3875
2020-11-30,15.275,70.25,7.225,0.0,12.3275
2020-12-01,16.375,69.5,6.625,0.0,12.2575
2020-12-02,16.8,70.25,8.375,0.0,12.2475
2020-12-03,16.85,72.0,5.8,0.0,12.190000000000001
2020-12-04,16.75,76.5,7.5,0.0,11.9475
2020-12-05,17.9,71.5,9.8,0.0,11.290000000000001
2020-12-06,18.05,74.25,6.3,0.0,11.7975
2020-12-07,17.425,73.5,7.5,0.0,11.7225
2020-12-08,16.925,72.5,5.824999999999999,0.0,11.415
2020-12-09,16.175,73.0,8.225,0.225,9.254999999999999
2020-12-10,16.825,73.25,7.65,0.025,11.585
2020-12-11,16.575,72.75,6.7,0.575,9.785
2020-12-12,15.175,78.25,7.324999999999999,8.175,10.75
2020-12-13,12.625,78.75,7.9,0.0,11.7975
2020-12-14,11.325,79.25,7.5,0.0,11.98
2020-12-15,10.275,78.25,7.45,0.0,12.1025
2020-12-16,9.95,78.0,8.4,0.0,12.0025
2020-12-17,9.125,72.5,9.7,0.0,12.307500000000001
2020-12-18,9.25,67.75,9.75,0.0,12.3025
2020-12-19,10.15,71.0,9.125,0.0,12.185
2020-12-20,11.725,70.75,9.125,0.0,11.8725
2020-12-21,12.425,72.75,7.35,0.0,11.4075
2020-12-22,12.625,74.0,6.5,0.0,11.9925
2020-12-23,12.375,76.25,5.925,0.0,11.9625
2020-12-24,12.375,76.25,5.4,0.0,11.6675
2020-12-25,11.775,77.25,6.574999999999999,0.0,11.6975
2020-12-26,10.675,83.25,5.925,0.0,11.105
2020-12-27,10.575,82.25,10.3,2.425,10.0225
2020-12-28,9.15,71.0,6.85,0.05,12.0125
2020-12-29,8.35,79.25,8.55,0.0,12.2225
2020-12-30,8.525,80.75,7.475,0.0,12.275
2020-12-31,8.4,85.25,6.775,0.0,10.02
2021-01-01,8.425,85.25,4.800000000000001,0.0,11.094999999999999
2021-01-02,10.325,86.5,6.925000000000001,1.75,6.91
2021-01-03,13.95,87.25,10.75,9.075,6.37
2021-01-04,15.45,90.5,9.85,5.125,5.875
2021-01-05,15.375,89.0,12.024999999999999,17.075000000000003,3.8825000000000003
2021-01-06,14.9,88.0,7.0249999999999995,8.175,8.675
2021-01-07,13.4,88.5,6.05,0.0,9.645
2021-01-08,12.2,83.75,4.65,0.0,11.592500000000001
2021-01-09,11.775,84.25,8.05,0.0,11.605
2021-01-10,9.825,87.75,8.15,0.0,11.5875
2021-01-11,10.25,84.25,7.625,0.0,12.695
2021-01-12,9.375,89.25,7.175,0.0,10.41
2021-01-13,9.275,87.0,5.7,0.0,11.450000000000001
2021-01-14,8.85,90.25,4.925,0.0,10.0725
2021-01-15,9.8,90.25,3.7249999999999996,0.0,11.48
2021-01-16,8.775,93.75,5.875,0.0,8.5875
2021-01-17,9.8,89.0,8.95,0.025,10.015
2021-01-18,12.4,87.25,8.225000000000001,0.0,12.065
2021-01-19,12.774999999999999,86.0,8.0,0.0,12.9425
2021-01-20,12.375,85.5,8.8,0.0,13.575
2021-01-21,11.675,81.0,8.8,0.0,14.02
2021-01-22,11.775,82.75,10.175,0.0,12.6425
2021-01-23,13.225,83.25,13.575,2.375,10.8
2021-01-24,11.425,86.75,7.15,0.075,11.875
2021-01-25,11.350000000000001,76.75,7.65,0.0,14.19
2021-01-26,10.525,78.0,8.55,0.0,14.4025
2021-01-27,10.675,76.25,9.0,0.0,14.7375
2021-01-28,11.025,75.25,6.25,0.0,14.6975
2021-01-29,10.425,78.25,9.4,0.0,14.845
2021-01-30,10.825,74.0,8.175,0.0,15.045
2021-01-31,11.95,73.75,5.5,0.0,14.91
2021-02-01,12.725,76.5,6.975,0.0,14.9025
2021-02-02,13.65,75.25,6.275,0.0,15.059999999999999
2021-02-03,14.375,79.0,10.825,2.675,12.7225
2021-02-04,12.725,81.5,10.0,5.275,10.8325
2021-02-05,11.875,80.5,6.175,0.0,14.635
2021-02-06,12.825,76.75,8.625,0.0,15.5625
2021-02-07,13.7,75.5,7.8999999999999995,0.0,15.67
2021-02-08,14.575000000000001,77.25,6.325,0.0,15.747499999999999
2021-02-09,15.825000000000001,75.75,6.45,0.0,15.525
2021-02-10,15.55,78.75,6.6,0.0,15.9775
2021-02-11,15.575,82.0,6.075,0.0,15.905000000000001
2021-02-12,15.825000000000001,82.75,5.725,0.0,14.78
2021-02-13,15.875,84.75,5.525,0.0,13.5775
2021-02-14,15.925,84.0,5.9,0.0,15.1575
2021-02-15,15.775,85.0,5.075,0.0,14.7225
2021-02-16,16.175,84.75,5.625,0.0,15.607499999999998
2021-02-17,16.325,85.0,5.65,0.0,15.26
2021-02-18,16.45,84.25,5.5,0.0,15.575
2021-02-19,16.825,82.5,5.475,0.0,16.1925
2021-02-20,16.825,78.75,6.4,0.0,16.67
2021-02-21,17.65,77.25,7.3500000000000005,0.0,17.065
2021-02-22,19.0,73.25,6.625,0.0,17.3375
2021-02-23,19.625,71.5,6.6,0.0,17.05
2021-02-24,19.65,71.0,6.6000000000000005,0.0,17.82
2021-02-25,20.5,66.25,7.050000000000001,0.0,18.1875
2021-02-26,21.675,65.25,6.75,0.0,17.915
2021-02-27,20.925,55.5,11.575,0.0,18.369999999999997
2021-02-28,18.05,58.0,6.6,0.0,19.11
2021-03-01,18.2,60.0,8.625,0.0,19.075
2021-03-02,18.375,53.0,11.25,0.0,19.555
2021-03-03,19.45,54.5,7.9750000000000005,0.0,19.4675
2021-03-04,20.025,57.25,6.975,0.0,19.2225
2021-03-05,20.225,56.75,10.775,0.0,19.85
2021-03-06,20.174999999999997,52.75,8.9,0.0,18.765
2021-03-07,23.075000000000003,45.5,14.275,0.075,17.4575
2021-03-08,22.6,56.0,14.35,0.575,19.2875
2021-03-09,22.5,59.0,7.025,0.05,18.0675
2021-03-10,22.25,58.75,6.125,0.0,18.48
2021-03-11,22.225,55.75,7.949999999999999,0.05,18.8175
2021-03-12,21.15,54.25,13.0,0.125,14.58
2021-03-13,20.55,54.75,8.625,0.0,20.015
2021-03-14,20.7,62.25,8.3,0.0,20.9625
2021-03-15,21.65,61.25,9.25,0.0,19.7325
2021-03-16,22.4,59.5,8.35,0.0,20.9025
2021-03-17,22.725,55.75,8.450000000000001,0.0,20.075
2021-03-18,23.075,56.25,7.8999999999999995,0.0,20.905
2021-03-19,23.3,51.25,9.175,0.0,20.6475
2021-03-20,23.125,51.0,9.0,0.0,21.5225
2021-03-21,22.45,58.25,9.575,0.15000000000000002,16.3
2021-03-22,23.175,51.75,14.35,0.6,14.405000000000001
2021-03-23,21.925,56.25,14.075,2.2,16.1375
2021-03-24,21.45,52.0,9.175,0.175,20.3675
2021-03-25,21.1,55.75,10.625,0.0,22.5925
2021-03-26,21.725,58.0,8.649999999999999,0.0,22.6125
2021-03-27,23.45,56.75,7.875,0.0,22.105
2021-03-28,25.675,53.0,7.425,0.0,22.4125
2021-03-29,27.75,42.75,13.25,0.025,22.615000000000002
2021-03-30,26.4,43.0,11.375,0.0,22.595
2021-03-31,24.225,23.75,15.025,0.0,24.3375
2021-04-01,23.3,19.25,15.9,0.0,24.572499999999998
2021-04-02,22.175,19.0,11.125,0.0,24.634999999999998
2021-04-03,22.875,26.25,8.375,0.0,24.2025
2021-04-04,24.825,29.5,9.8,0.0,21.427500000000002
2021-04-05,26.45,33.0,11.975,0.0,16.825
2021-04-06,25.9,36.75,12.625,0.325,13.692499999999999
2021-04-07,24.525,49.0,10.425,1.4749999999999999,23.31
2021-04-08,24.05,34.25,10.45,0.0,24.665
2021-04-09,25.0,31.25,10.35,0.0,24.465
2021-04-10,26.1,27.0,9.4,0.0,24.5775
2021-04-11,27.125,27.0,9.0,0.0,22.427500000000002
2021-04-12,27.95,26.75,9.95,0.0,22.9675
2021-04-13,28.55,30.0,10.125,0.0,23.1975
2021-04-14,28.799999999999997,28.75,10.575,0.025,18.61
2021-04-15,28.625,28.75,11.725,0.0,20.357499999999998
2021-04-16,27.225,36.25,11.375,1.05,18.55
2021-04-17,22.9,66.25,10.25,15.0,16.7125
2021-04-18,24.975,50.0,8.125,0.0,22.7525
2021-04-19,26.55,37.75,10.75,0.0,24.2375
2021-04-20,23.9,44.0,10.075,1.55,12.55
2021-04-21,20.95,69.75,9.125,7.2250000000000005,17.9
2021-04-22,22.275,61.5,13.225,0.8,18.3625
2021-04-23,21.2,60.25,13.975000000000001,2.3000000000000003,19.9825
2021-04-24,23.05,49.25,9.325,0.0,25.322499999999998
2021-04-25,25.85,40.0,9.2,0.0,25.55
2021-04-26,28.225,37.5,7.4,0.0,25.135
2021-04-27,30.025,34.25,8.675,0.0,23.6525
2021-04-28,31.049999999999997,28.75,8.8,0.0,22.36
2021-04-29,31.15,29.25,8.925,0.0,21.560000000000002
2021-04-30,30.525,32.5,9.0,0.0,21.02
2021-05-01,30.55,32.25,7.6,0.075,19.41
2021-05-02,31.225,30.75,7.875,0.0,21.7175
2021-05-03,30.5,34.75,7.125,0.05,21.1225
2021-05-04,30.425,39.75,9.575,0.42500000000000004,19.3875
2021-05-05,29.35,45.0,8.575,0.625,20.75
2021-05-06,29.3,42.75,9.0,0.7,19.6675
2021-05-07,27.525,52.5,8.05,0.8,20.224999999999998
2021-05-08,29.05,42.5,7.225,0.0,21.4675
2021-05-09,29.475,40.5,8.475,0.175,20.67
2021-05-10,30.099999999999998,40.5,9.375,0.2,20.1375
2021-05-11,29.65,45.5,10.275,0.825,20.905
2021-05-12,28.1,50.75,7.55,2.45,18.6025
2021-05-13,25.625,63.0,10.5,1.85,18.2525
2021-05-14,26.775,54.75,7.775,0.05,21.825
2021-05-15,28.55,43.0,7.6,0.0,21.4075
2021-05-16,30.1,36.5,7.525,0.0,23.8975
2021-05-17,31.325,30.75,9.15,0.0,24.035
2021-05-18,30.25,37.0,10.75,0.0,15.645
2021-05-19,26.175,56.25,8.075,0.125,9.9075
2021-05-20,28.25,54.25,8.4,0.05,22.72
2021-05-21,28.6,54.75,10.65,0.7,21.6525
2021-05-22,29.85,46.5,7.65,0.025,23.2925
2021-05-23,28.849999999999998,39.0,8.525,0.0,17.6575
2021-05-24,29.4,36.5,11.675,0.0,24.695
2021-05-25,30.75,29.25,11.525,0.0,25.2075
2021-05-26,31.725,25.75,9.225,0.0,25.33
2021-05-27,32.875,26.75,8.325000000000001,0.0,25.2175
2021-05-28,33.55,38.5,10.7,0.0,24.134999999999998
2021-05-29,34.175,42.25,13.975000000000001,0.025,22.905
2021-05-30,32.875,50.25,12.9,0.025,22.94
2021-05-31,31.575,50.25,12.75,2.225,20.7725
2021-06-01,28.85,57.25,9.075,1.925,17.134999999999998
2021-06-02,29.799999999999997,55.5,6.025,1.0,20.9675
2021-06-03,29.475,56.5,6.6,0.47500000000000003,21.1925
2021-06-04,28.825,58.75,6.625,2.025,20.5125
2021-06-05,29.25,59.5,6.325,1.35,20.8325
2021-06-06,31.225,53.25,5.2,0.0,22.3525
2021-06-07,33.275000000000006,45.75,7.425,0.0,21.595
2021-06-08,35.175000000000004,40.75,9.45,0.0,23.705
2021-06-09,36.325,39.5,8.225,0.0,22.23
2021-06-10,34.675,50.0,13.45,0.05,22.5275
2021-06-11,33.55,53.5,12.725,0.125,22.9
2021-06-12,33.35,54.5,15.425,0.275,21.43
2021-06-13,30.2,62.25,11.275,6.2,21.377499999999998
2021-06-14,30.95,57.0,7.325,0.0,23.45
2021-06-15,31.5,55.5,6.65,0.4,21.79
2021-06-16,27.15,73.25,7.925000000000001,12.0,12.5875
2021-06-17,29.625,62.75,6.275,0.1,22.895
2021-06-18,30.475,61.25,8.9,1.9,18.725
2021-06-19,31.025,57.5,9.025,0.0,22.195
2021-06-20,30.85,58.0,9.6,0.0,22.57
2021-06-21,31.4,57.25,6.975,0.0,21.8975
2021-06-22,32.8,47.25,7.225,0.0,23.745
2021-06-23,33.525,42.75,6.725,0.0,22.9425
2021-06-24,31.95,53.25,9.675,2.425,21.485
2021-06-25,32.15,51.0,7.25,0.075,22.009999999999998
2021-06-26,31.3,54.75,8.25,0.05,22.015
2021-06-27,31.975,52.75,5.8,0.0,23.5875
2021-06-28,33.449999999999996,47.25,6.5,0.0,23.895
2021-06-29,34.55,39.75,9.125,0.0,23.5375
2021-06-30,35.325,37.75,10.75,0.0,24.225
2021-07-01,35.2,42.5,9.925,0.0,23.5325
2021-07-02,34.2,48.75,8.075,0.05,21.85
2021-07-03,32.375,55.25,6.550000000000001,0.425,21.42
2021-07-04,33.25,54.75,5.4,0.15,22.6375
2021-07-05,33.2,54.5,5.875,0.05,22.21
2021-07-06,34.125,51.25,6.6,0.0,22.18
2021-07-07,34.775,47.0,7.1,0.0,22.345
2021-07-08,34.099999999999994,49.5,7.775,0.1,21.854999999999997
2021-07-09,32.95,59.25,11.1,0.05,21.475
2021-07-10,32.925,61.25,8.075,0.6749999999999999,20.295
2021-07-11,32.525,64.75,12.5,2.5749999999999997,19.9225
2021-07-12,29.8,74.25,16.475,11.275,16.560000000000002
2021-07-13,28.775,79.25,11.275,8.8,17.759999999999998
2021-07-14,29.175,76.75,8.25,2.35,18.5225
2021-07-15,29.75,75.75,7.15,0.325,20.6625
2021-07-16,30.9,75.25,7.65,0.325,20.8275
2021-07-17,32.15,71.0,5.85,0.25,20.975
2021-07-18,32.125,72.5,11.0,2.55,20.817500000000003
2021-07-19,27.95,85.5,15.875,9.825,11.8375
2021-07-20,27.825,85.5,8.95,6.975,14.1725
2021-07-21,28.575,83.25,5.7,5.3,17.9675
2021-07-22,28.675,82.25,8.8,4.3500000000000005,17.9675
2021-07-23,28.325,83.0,9.05,3.075,11.682500000000001
2021-07-24,30.5,79.0,5.625,0.925,20.31
2021-07-25,31.325,78.0,5.975,0.575,19.8025
2021-07-26,29.975,83.5,10.375,2.925,12.615
2021-07-27,28.85,87.5,8.175,15.05,13.0275
2021-07-28,26.6,94.25,7.95,61.75,4.23
2021-07-29,26.65,90.0,7.574999999999999,12.375,10.7175
2021-07-30,27.225,88.5,9.1,10.925,11.73
2021-07-31,28.375,83.75,8.2,0.95,15.6525
2021-08-01,28.95,85.0,4.225,3.95,19.165
2021-08-02,29.1,86.25,5.7,1.7750000000000001,18.825
2021-08-03,29.275,84.0,5.425,3.625,19.4725
2021-08-04,29.3,82.75,6.199999999999999,2.4,19.36
2021-08-05,29.05,84.75,6.9,3.375,18.725
2021-08-06,29.025,83.75,5.6,0.65,18.990000000000002
2021-08-07,29.575,81.5,3.775,0.125,21.275
2021-08-08,29.549999999999997,83.25,6.275,1.625,18.994999999999997
2021-08-09,29.45,83.0,5.875,0.575,19.615000000000002
2021-08-10,30.075,79.0,6.275,0.6,20.1875
2021-08-11,30.35,74.25,7.475,0.025,22.6675
2021-08-12,30.525,75.0,5.949999999999999,0.05,21.634999999999998
2021-08-13,30.575,75.25,7.4,0.22499999999999998,21.325
2021-08-14,29.9,77.25,6.4,1.6,20.6125
2021-08-15,29.475,76.25,6.925000000000001,2.75,20.57
2021-08-16,30.0,73.0,5.9,0.2,21.6525
2021-08-17,30.425,72.5,6.175,0.0,23.3525
2021-08-18,30.700000000000003,69.25,5.75,0.05,22.365
2021-08-19,30.975,69.75,5.825,0.125,21.64
